date,chain,total_usd
2022-05-21,Polygon,2418998816.0
2022-05-22,Polygon,2412813607.0
2022-05-23,Polygon,2413326579.0
2022-05-24,Polygon,2416608045.0
2022-05-25,Polygon,2415372713.0
2022-05-26,Polygon,2417954132.0
2022-05-27,Polygon,2392438222.0
2022-05-28,Polygon,2388154708.0
2022-05-29,Polygon,2390898971.0
2022-05-30,Polygon,2390942068.0
2022-05-31,Polygon,2394770148.0
2022-06-01,Polygon,2386176642.0
2022-06-02,Polygon,2386320951.0
2022-06-03,Polygon,2364363199.0
2022-06-04,Polygon,2364713806.0
2022-06-05,Polygon,2364616606.0
2022-06-06,Polygon,2369740568.0
2022-06-07,Polygon,2338142936.0
2022-06-08,Polygon,2332568594.0
2022-06-09,Polygon,2330327443.0
2022-06-10,Polygon,2333211505.0
2022-06-11,Polygon,2322845457.0
2022-06-12,Polygon,2326334179.0
2022-06-13,Polygon,2328324861.0
2022-06-14,Polygon,2371026901.0
2022-06-15,Polygon,2365497000.0
2022-06-16,Polygon,2350238376.0
2022-06-17,Polygon,2356445403.0
2022-06-18,Polygon,2347611709.0
2022-06-19,Polygon,2350185177.0
2022-06-20,Polygon,2343821915.0
2022-06-21,Polygon,2340801843.0
2022-06-22,Polygon,2343626802.0
2022-06-23,Polygon,2342287958.0
2022-06-24,Polygon,2340774932.0
2022-06-25,Polygon,2334688264.0
2022-06-26,Polygon,2333852581.0
2022-06-27,Polygon,2333704312.0
2022-06-28,Polygon,2348138246.0
2022-06-29,Polygon,2349085566.0
2022-06-30,Polygon,2369842969.0
2022-07-01,Polygon,2368123074.0
2022-07-02,Polygon,2368412112.0
2022-07-03,Polygon,2364267270.0
2022-07-04,Polygon,2363058923.0
2022-07-05,Polygon,2363353146.0
2022-07-06,Polygon,2369920317.0
2022-07-07,Polygon,2377143600.0
2022-07-08,Polygon,2378819689.0
2022-07-09,Polygon,2380107714.0
2022-07-10,Polygon,2379944183.0
2022-07-11,Polygon,2380750477.0
2022-07-12,Polygon,2385208745.0
2022-07-13,Polygon,2359948012.0
2022-07-14,Polygon,2361268223.0
2022-07-15,Polygon,2362097824.0
2022-07-16,Polygon,2364110168.0
2022-07-17,Polygon,2361561899.0
2022-07-18,Polygon,2361679329.0
2022-07-19,Polygon,2360579412.0
2022-07-20,Polygon,2368961147.0
2022-07-21,Polygon,2373134901.0
2022-07-22,Polygon,2375636801.0
2022-07-23,Polygon,2376469799.0
2022-07-24,Polygon,2384115927.0
2022-07-25,Polygon,2388806072.0
2022-07-26,Polygon,2391974573.0
2022-07-27,Polygon,2391741360.0
2022-07-28,Polygon,2394463469.0
2022-07-29,Polygon,2416174544.0
2022-07-30,Polygon,2418632373.0
2022-07-31,Polygon,2415409874.0
2022-08-01,Polygon,2419314786.0
2022-08-02,Polygon,2433323785.0
2022-08-03,Polygon,2443069038.0
2022-08-04,Polygon,2436579736.0
2022-08-05,Polygon,2424909977.0
2022-08-06,Polygon,2424538883.0
2022-08-07,Polygon,2425361210.0
2022-08-08,Polygon,2428210148.0
2022-08-09,Polygon,2429388716.0
2022-08-10,Polygon,2423554767.0
2022-08-11,Polygon,2432095929.0
2022-08-12,Polygon,2437407641.0
2022-08-13,Polygon,2450899878.0
2022-08-14,Polygon,2586563052.0
2022-08-15,Polygon,2595269598.0
2022-08-16,Polygon,2620106533.0
2022-08-17,Polygon,2627237748.0
2022-08-18,Polygon,2630401422.0
2022-08-19,Polygon,2637698113.0
2022-08-20,Polygon,2638683594.0
2022-08-21,Polygon,2641519886.0
2022-08-22,Polygon,2644909516.0
2022-08-23,Polygon,2650644718.0
2022-08-24,Polygon,2654561147.0
2022-08-25,Polygon,2667630566.0
2022-08-26,Polygon,2656505333.0
2022-08-27,Polygon,2650944838.0
2022-08-28,Polygon,2647655487.0
2022-08-29,Polygon,2637961617.0
2022-08-30,Polygon,2627996222.0
2022-08-31,Polygon,2630802514.0
2022-09-01,Polygon,2637426410.0
2022-09-02,Polygon,2627462457.0
2022-09-03,Polygon,2630450762.0
2022-09-04,Polygon,2631728835.0
2022-09-05,Polygon,2630042588.0
2022-09-06,Polygon,2624099834.0
2022-09-07,Polygon,2615808698.0
2022-09-08,Polygon,2611173714.0
2022-09-09,Polygon,2612702771.0
2022-09-10,Polygon,2606318267.0
2022-09-11,Polygon,2607682355.0
2022-09-12,Polygon,2605676299.0
2022-09-13,Polygon,2608710741.0
2022-09-14,Polygon,2606019150.0
2022-09-15,Polygon,2648735295.0
2022-09-16,Polygon,2606675100.0
2022-09-17,Polygon,2601292841.0
2022-09-18,Polygon,2599604609.0
2022-09-19,Polygon,2597727754.0
2022-09-20,Polygon,2585817150.0
2022-09-21,Polygon,2579762586.0
2022-09-22,Polygon,2472589975.0
2022-09-23,Polygon,2234429424.0
2022-09-24,Polygon,2174392240.0
2022-09-25,Polygon,2151503216.0
2022-09-26,Polygon,2159266774.0
2022-09-27,Polygon,2161307641.0
2022-09-28,Polygon,2156281764.0
2022-09-29,Polygon,2155073080.0
2022-09-30,Polygon,2158216477.0
2022-10-01,Polygon,2181187533.0
2022-10-02,Polygon,2182227264.0
2022-10-03,Polygon,2184571284.0
2022-10-04,Polygon,2192185506.0
2022-10-05,Polygon,2191454591.0
2022-10-06,Polygon,2192055319.0
2022-10-07,Polygon,2184626320.0
2022-10-08,Polygon,2184933779.0
2022-10-09,Polygon,2184320577.0
2022-10-10,Polygon,2183588961.0
2022-10-11,Polygon,2182667329.0
2022-10-12,Polygon,2166800600.0
2022-10-13,Polygon,2088971531.0
2022-10-14,Polygon,1989558139.0
2022-10-15,Polygon,1991935311.0
2022-10-16,Polygon,1990658649.0
2022-10-17,Polygon,1989427589.0
2022-10-18,Polygon,1989349045.0
2022-10-19,Polygon,1878733336.0
2022-10-20,Polygon,1777999290.0
2022-10-21,Polygon,1787155996.0
2022-10-22,Polygon,1767798078.0
2022-10-23,Polygon,1767858743.0
2022-10-24,Polygon,1767933691.0
2022-10-25,Polygon,1764501899.0
2022-10-26,Polygon,1764410237.0
2022-10-27,Polygon,1717465732.0
2022-10-28,Polygon,1723005614.0
2022-10-29,Polygon,1725052592.0
2022-10-30,Polygon,1726957526.0
2022-10-31,Polygon,1729607939.0
2022-11-01,Polygon,1729083614.0
2022-11-02,Polygon,1731669761.0
2022-11-03,Polygon,1731275571.0
2022-11-04,Polygon,1737257739.0
2022-11-05,Polygon,1742295173.0
2022-11-06,Polygon,1749082814.0
2022-11-07,Polygon,1746480868.0
2022-11-08,Polygon,1765535805.0
2022-11-09,Polygon,1761752762.0
2022-11-10,Polygon,1749370111.0
2022-11-11,Polygon,1752014861.0
2022-11-12,Polygon,1744198713.0
2022-11-13,Polygon,1735356335.0
2022-11-14,Polygon,1727324095.0
2022-11-15,Polygon,1715650240.0
2022-11-16,Polygon,1710339431.0
2022-11-17,Polygon,1709128817.0
2022-11-18,Polygon,1705787953.0
2022-11-19,Polygon,1696893448.0
2022-11-20,Polygon,1698384106.0
2022-11-21,Polygon,1697976093.0
2022-11-22,Polygon,1693689969.0
2022-11-23,Polygon,1688160180.0
2022-11-24,Polygon,1679047777.0
2022-11-25,Polygon,1678767813.0
2022-11-26,Polygon,1672153183.0
2022-11-27,Polygon,1669300448.0
2022-11-28,Polygon,1670175095.0
2022-11-29,Polygon,1657980174.0
2022-11-30,Polygon,1658687454.0
2022-12-01,Polygon,1660831003.0
2022-12-02,Polygon,1654015268.0
2022-12-03,Polygon,1653323160.0
2022-12-04,Polygon,1658379658.0
2022-12-05,Polygon,1658991556.0
2022-12-06,Polygon,1659610785.0
2022-12-07,Polygon,1658187884.0
2022-12-08,Polygon,1663136614.0
2022-12-09,Polygon,1661980781.0
2022-12-10,Polygon,1673514898.0
2022-12-11,Polygon,1676377409.0
2022-12-12,Polygon,1672461849.0
2022-12-13,Polygon,1673208075.0
2022-12-14,Polygon,1653758845.0
2022-12-15,Polygon,1662067817.0
2022-12-16,Polygon,1729452231.0
2022-12-17,Polygon,1730991780.0
2022-12-18,Polygon,1730327993.0
2022-12-19,Polygon,1730717215.0
2022-12-20,Polygon,1742623539.0
2022-12-21,Polygon,1743623037.0
2022-12-22,Polygon,1743632117.0
2022-12-23,Polygon,1745040020.0
2022-12-24,Polygon,1719433674.0
2022-12-25,Polygon,1716912068.0
2022-12-26,Polygon,1711978023.0
2022-12-27,Polygon,1712790732.0
2022-12-28,Polygon,1713041943.0
2022-12-29,Polygon,1712516193.0
2022-12-30,Polygon,1710841553.0
2022-12-31,Polygon,1715229918.0
2023-01-01,Polygon,1713721972.0
2023-01-02,Polygon,1707068707.0
2023-01-03,Polygon,1707186508.0
2023-01-04,Polygon,1700801538.0
2023-01-05,Polygon,1694993500.0
2023-01-06,Polygon,1692384384.0
2023-01-07,Polygon,1693283809.0
2023-01-08,Polygon,1689196306.0
2023-01-09,Polygon,1687047735.0
2023-01-10,Polygon,1685839761.0
2023-01-11,Polygon,1685891948.0
2023-01-12,Polygon,1683623518.0
2023-01-13,Polygon,1692603227.0
2023-01-14,Polygon,1696498860.0
2023-01-15,Polygon,1696469886.0
2023-01-16,Polygon,1692207521.0
2023-01-17,Polygon,1691393142.0
2023-01-18,Polygon,1685997812.0
2023-01-19,Polygon,1682169334.0
2023-01-20,Polygon,1683487683.0
2023-01-21,Polygon,1682250972.0
2023-01-22,Polygon,1684562673.0
2023-01-23,Polygon,1687714391.0
2023-01-24,Polygon,1688894481.0
2023-01-25,Polygon,1690819773.0
2023-01-26,Polygon,1707893114.0
2023-01-27,Polygon,1723738871.0
2023-01-28,Polygon,1739590331.0
2023-01-29,Polygon,1740344530.0
2023-01-30,Polygon,1740621308.0
2023-01-31,Polygon,1738649412.0
2023-02-01,Polygon,1739759527.0
2023-02-02,Polygon,1735785181.0
2023-02-03,Polygon,1753261113.0
2023-02-04,Polygon,1748819866.0
2023-02-05,Polygon,1750224710.0
2023-02-06,Polygon,1748756179.0
2023-02-07,Polygon,1746634131.0
2023-02-08,Polygon,1740903363.0
2023-02-09,Polygon,1738788387.0
2023-02-10,Polygon,1731862679.0
2023-02-11,Polygon,1730049392.0
2023-02-12,Polygon,1731566397.0
2023-02-13,Polygon,1735886123.0
2023-02-14,Polygon,1717775631.0
2023-02-15,Polygon,1699910358.0
2023-02-16,Polygon,1696656612.0
2023-02-17,Polygon,1702047030.0
2023-02-18,Polygon,1709216556.0
2023-02-19,Polygon,1706879310.0
2023-02-20,Polygon,1724377225.0
2023-02-21,Polygon,1721838930.0
2023-02-22,Polygon,1724788315.0
2023-02-23,Polygon,1727943398.0
2023-02-24,Polygon,1722729484.0
2023-02-25,Polygon,1737575115.0
2023-02-26,Polygon,1731673771.0
2023-02-27,Polygon,1713544750.0
2023-02-28,Polygon,1714850688.0
2023-03-01,Polygon,1731354714.0
2023-03-02,Polygon,1725715740.0
2023-03-03,Polygon,1709717517.0
2023-03-04,Polygon,1709475948.0
2023-03-05,Polygon,1713048735.0
2023-03-06,Polygon,1712310443.0
2023-03-07,Polygon,1711012090.0
2023-03-08,Polygon,1705586331.0
2023-03-09,Polygon,1705699644.0
2023-03-10,Polygon,1702243881.0
2023-03-11,Polygon,1698615078.0
2023-03-12,Polygon,1626738685.0
2023-03-13,Polygon,1651411594.0
2023-03-14,Polygon,1630529803.0
2023-03-15,Polygon,1604955120.0
2023-03-16,Polygon,1609544181.0
2023-03-17,Polygon,1591880220.0
2023-03-18,Polygon,1577378845.0
2023-03-19,Polygon,1588947597.0
2023-03-20,Polygon,1591611159.0
2023-03-21,Polygon,1575887664.0
2023-03-22,Polygon,1557024847.0
2023-03-23,Polygon,1543498650.0
2023-03-24,Polygon,1523460244.0
2023-03-25,Polygon,1567810569.0
2023-03-26,Polygon,1568987055.0
2023-03-27,Polygon,1543389822.0
2023-03-28,Polygon,1525688387.0
2023-03-29,Polygon,1516004509.0
2023-03-30,Polygon,1515431780.0
2023-03-31,Polygon,1517382168.0
2023-04-01,Polygon,1517630807.0
2023-04-02,Polygon,1519127259.0
2023-04-03,Polygon,1515872505.0
2023-04-04,Polygon,1511503786.0
2023-04-05,Polygon,1509110551.0
2023-04-06,Polygon,1517519251.0
2023-04-07,Polygon,1514260715.0
2023-04-08,Polygon,1507101999.0
2023-04-09,Polygon,1515043827.0
2023-04-10,Polygon,1552994035.0
2023-04-11,Polygon,1535634270.0
2023-04-12,Polygon,1520522008.0
2023-04-13,Polygon,1513715293.0
2023-04-14,Polygon,1510377645.0
2023-04-15,Polygon,1518536139.0
2023-04-16,Polygon,1505130628.0
2023-04-17,Polygon,1499478343.0
2023-04-18,Polygon,1503719515.0
2023-04-19,Polygon,1484463836.0
2023-04-20,Polygon,1473083742.0
2023-04-21,Polygon,1454552305.0
2023-04-22,Polygon,1441002972.0
2023-04-23,Polygon,1465315404.0
2023-04-24,Polygon,1459771686.0
2023-04-25,Polygon,1449477460.0
2023-04-26,Polygon,1464590971.0
2023-04-27,Polygon,1466394342.0
2023-04-28,Polygon,1521940203.0
2023-04-29,Polygon,1517617953.0
2023-04-30,Polygon,1518782542.0
2023-05-01,Polygon,1511191863.0
2023-05-02,Polygon,1500082528.0
2023-05-03,Polygon,1508304300.0
2023-05-04,Polygon,1497912452.0
2023-05-05,Polygon,1489982075.0
2023-05-06,Polygon,1493776668.0
2023-05-07,Polygon,1492470034.0
2023-05-08,Polygon,1482710406.0
2023-05-09,Polygon,1484261128.0
2023-05-10,Polygon,1474091488.0
2023-05-11,Polygon,1492489652.0
2023-05-12,Polygon,1501848867.0
2023-05-13,Polygon,1488018981.0
2023-05-14,Polygon,1491229143.0
2023-05-15,Polygon,1488950390.0
2023-05-16,Polygon,1490909963.0
2023-05-17,Polygon,1489289475.0
2023-05-18,Polygon,1455784943.0
2023-05-19,Polygon,1476581702.0
2023-05-20,Polygon,1486034429.0
2023-05-21,Polygon,1491355121.0
2023-05-22,Polygon,1479190408.0
2023-05-23,Polygon,1508067615.0
2023-05-24,Polygon,1515609184.0
2023-05-25,Polygon,1512654439.0
2023-05-26,Polygon,1528748276.0
2023-05-27,Polygon,1528134905.0
2023-05-28,Polygon,1516402102.0
2023-05-29,Polygon,1521678458.0
2023-05-30,Polygon,1517168297.0
2023-05-31,Polygon,1494913400.0
2023-06-01,Polygon,1490534139.0
2023-06-02,Polygon,1503532500.0
2023-06-03,Polygon,1496199620.0
2023-06-04,Polygon,1488586915.0
2023-06-05,Polygon,1486412644.0
2023-06-06,Polygon,1463773065.0
2023-06-07,Polygon,1442086351.0
2023-06-08,Polygon,1452344767.0
2023-06-09,Polygon,1442339524.0
2023-06-10,Polygon,1399761897.0
2023-06-11,Polygon,1396211466.0
2023-06-12,Polygon,1405145368.0
2023-06-13,Polygon,1384723482.0
2023-06-14,Polygon,1390116049.0
2023-06-15,Polygon,1408943225.0
2023-06-16,Polygon,1402599962.0
2023-06-17,Polygon,1405002135.0
2023-06-18,Polygon,1388572175.0
2023-06-19,Polygon,1382045194.0
2023-06-20,Polygon,1414363673.0
2023-06-21,Polygon,1423221757.0
2023-06-22,Polygon,1421132816.0
2023-06-23,Polygon,1449564474.0
2023-06-24,Polygon,1450437897.0
2023-06-25,Polygon,1452004901.0
2023-06-26,Polygon,1448527781.0
2023-06-27,Polygon,1445985623.0
2023-06-28,Polygon,1436685606.0
2023-06-29,Polygon,1423796605.0
2023-06-30,Polygon,1412951932.0
2023-07-01,Polygon,1427913519.0
2023-07-02,Polygon,1425089350.0
2023-07-03,Polygon,1425502429.0
2023-07-04,Polygon,1420909867.0
2023-07-05,Polygon,1417584904.0
2023-07-06,Polygon,1410042714.0
2023-07-07,Polygon,1414092581.0
2023-07-08,Polygon,1413198435.0
2023-07-09,Polygon,1408401834.0
2023-07-10,Polygon,1406016590.0
2023-07-11,Polygon,1404222723.0
2023-07-12,Polygon,1397913287.0
2023-07-13,Polygon,1415875604.0
2023-07-14,Polygon,1414669370.0
2023-07-15,Polygon,1389105693.0
2023-07-16,Polygon,1408065314.0
2023-07-17,Polygon,1404283097.0
2023-07-18,Polygon,1398120636.0
2023-07-19,Polygon,1397567844.0
2023-07-20,Polygon,1389146061.0
2023-07-21,Polygon,1379498009.0
2023-07-22,Polygon,1379862466.0
2023-07-23,Polygon,1384864091.0
2023-07-24,Polygon,1372019423.0
2023-07-25,Polygon,1359085352.0
2023-07-26,Polygon,1342083135.0
2023-07-27,Polygon,1329789110.0
2023-07-28,Polygon,1341483639.0
2023-07-29,Polygon,1330919028.0
2023-07-30,Polygon,1337917020.0
2023-07-31,Polygon,1323997230.0
2023-08-01,Polygon,1307161539.0
2023-08-02,Polygon,1284631742.0
2023-08-03,Polygon,1267027726.0
2023-08-04,Polygon,1254152472.0
2023-08-05,Polygon,1240618168.0
2023-08-06,Polygon,1236502417.0
2023-08-07,Polygon,1264463848.0
2023-08-08,Polygon,1242983518.0
2023-08-09,Polygon,1249131737.0
2023-08-10,Polygon,1244018750.0
2023-08-11,Polygon,1232952323.0
2023-08-12,Polygon,1230007899.0
2023-08-13,Polygon,1216623826.0
2023-08-14,Polygon,1223715565.0
2023-08-15,Polygon,1227255225.0
2023-08-16,Polygon,1231788368.0
2023-08-17,Polygon,1219756768.0
2023-08-18,Polygon,1217317389.0
2023-08-19,Polygon,1213216596.0
2023-08-20,Polygon,1228812976.0
2023-08-21,Polygon,1226418124.0
2023-08-22,Polygon,1235210624.0
2023-08-23,Polygon,1228769360.0
2023-08-24,Polygon,1227741118.0
2023-08-25,Polygon,1217381384.0
2023-08-26,Polygon,1214983642.0
2023-08-27,Polygon,1226441139.0
2023-08-28,Polygon,1225494424.0
2023-08-29,Polygon,1226315733.0
2023-08-30,Polygon,1223944054.0
2023-08-31,Polygon,1223044559.0
2023-09-01,Polygon,1229874513.0
2023-09-02,Polygon,1246947573.0
2023-09-03,Polygon,1247632193.0
2023-09-04,Polygon,1248311195.0
2023-09-05,Polygon,1254011793.0
2023-09-06,Polygon,1252834387.0
2023-09-07,Polygon,1258559463.0
2023-09-08,Polygon,1262780353.0
2023-09-09,Polygon,1277130904.0
2023-09-10,Polygon,1285848990.0
2023-09-11,Polygon,1285191425.0
2023-09-12,Polygon,1276211461.0
2023-09-13,Polygon,1291519307.0
2023-09-14,Polygon,1279356612.0
2023-09-15,Polygon,1279129154.0
2023-09-16,Polygon,1272860943.0
2023-09-17,Polygon,1268163975.0
2023-09-18,Polygon,1290665013.0
2023-09-19,Polygon,1291657216.0
2023-09-20,Polygon,1287261702.0
2023-09-21,Polygon,1288623879.0
2023-09-22,Polygon,1293995742.0
2023-09-23,Polygon,1292701004.0
2023-09-24,Polygon,1291650259.0
2023-09-25,Polygon,1291662185.0
2023-09-26,Polygon,1296430999.0
2023-09-27,Polygon,1295203348.0
2023-09-28,Polygon,1293379282.0
2023-09-29,Polygon,1292419166.0
2023-09-30,Polygon,1289062991.0
2023-10-01,Polygon,1287873993.0
2023-10-02,Polygon,1287086992.0
2023-10-03,Polygon,1294114494.0
2023-10-04,Polygon,1293127956.0
2023-10-05,Polygon,1290621645.0
2023-10-06,Polygon,1294061624.0
2023-10-07,Polygon,1291791839.0
2023-10-08,Polygon,1289553979.0
2023-10-09,Polygon,1287945281.0
2023-10-10,Polygon,1286669858.0
2023-10-11,Polygon,1292134716.0
2023-10-12,Polygon,1249748038.0
2023-10-13,Polygon,1257937968.0
2023-10-14,Polygon,1244407045.0
2023-10-15,Polygon,1245367121.0
2023-10-16,Polygon,1244238482.0
2023-10-17,Polygon,1240580945.0
2023-10-18,Polygon,1240792318.0
2023-10-19,Polygon,1238580003.0
2023-10-20,Polygon,1233473988.0
2023-10-21,Polygon,1217764475.0
2023-10-22,Polygon,1187564099.0
2023-10-23,Polygon,1172855811.0
2023-10-24,Polygon,1160802389.0
2023-10-25,Polygon,1160976839.0
2023-10-26,Polygon,1162331251.0
2023-10-27,Polygon,1160510231.0
2023-10-28,Polygon,1156386541.0
2023-10-29,Polygon,1162302582.0
2023-10-30,Polygon,1164987331.0
2023-10-31,Polygon,1161736604.0
2023-11-01,Polygon,1169022591.0
2023-11-02,Polygon,1165055682.0
2023-11-03,Polygon,1161236347.0
2023-11-04,Polygon,1172330826.0
2023-11-05,Polygon,1159874606.0
2023-11-06,Polygon,1160881608.0
2023-11-07,Polygon,1169373822.0
2023-11-08,Polygon,1167584824.0
2023-11-09,Polygon,1170523530.0
2023-11-10,Polygon,1171935212.0
2023-11-11,Polygon,1158387831.0
2023-11-12,Polygon,1157949544.0
2023-11-13,Polygon,1152496024.0
2023-11-14,Polygon,1161292843.0
2023-11-15,Polygon,1156827064.0
2023-11-16,Polygon,1177634521.0
2023-11-17,Polygon,1174470292.0
2023-11-18,Polygon,1169777502.0
2023-11-19,Polygon,1174170673.0
2023-11-20,Polygon,1184637492.0
2023-11-21,Polygon,1187014665.0
2023-11-22,Polygon,1175899446.0
2023-11-23,Polygon,1176417472.0
2023-11-24,Polygon,1181525768.0
2023-11-25,Polygon,1190786771.0
2023-11-26,Polygon,1184619599.0
2023-11-27,Polygon,1181542362.0
2023-11-28,Polygon,1178433474.0
2023-11-29,Polygon,1194731571.0
2023-11-30,Polygon,1196097269.0
2023-12-01,Polygon,1197057125.0
2023-12-02,Polygon,1198193340.0
2023-12-03,Polygon,1208345399.0
2023-12-04,Polygon,1209499123.0
2023-12-05,Polygon,1197030794.0
2023-12-06,Polygon,1194900198.0
2023-12-07,Polygon,1188318369.0
2023-12-08,Polygon,1185104139.0
2023-12-09,Polygon,1183694507.0
2023-12-10,Polygon,1185729213.0
2023-12-11,Polygon,1184100250.0
2023-12-12,Polygon,1182357326.0
2023-12-13,Polygon,1173977174.0
2023-12-14,Polygon,1180786180.0
2023-12-15,Polygon,1193179752.0
2023-12-16,Polygon,1207416701.0
2023-12-17,Polygon,1206886553.0
2023-12-18,Polygon,1203092978.0
2023-12-19,Polygon,1207621600.0
2023-12-20,Polygon,1216844733.0
2023-12-21,Polygon,1239580878.0
2023-12-22,Polygon,1250449335.0
2023-12-23,Polygon,1247052499.0
2023-12-24,Polygon,1251084966.0
2023-12-25,Polygon,1248937680.0
2023-12-26,Polygon,1254808795.0
2023-12-27,Polygon,1262736685.0
2023-12-28,Polygon,1269939853.0
2023-12-29,Polygon,1258947448.0
2023-12-30,Polygon,1257859792.0
2023-12-31,Polygon,1250022934.0
2024-01-01,Polygon,1255601127.0
2024-01-02,Polygon,1254326304.0
2024-01-03,Polygon,1263692938.0
2024-01-04,Polygon,1254558897.0
2024-01-05,Polygon,1266972104.0
2024-01-06,Polygon,1264473755.0
2024-01-07,Polygon,1275635157.0
2024-01-08,Polygon,1268768554.0
2024-01-09,Polygon,1278072549.0
2024-01-10,Polygon,1271776783.0
2024-01-11,Polygon,1288524836.0
2024-01-12,Polygon,1284558263.0
2024-01-13,Polygon,1276186012.0
2024-01-14,Polygon,1280766863.0
2024-01-15,Polygon,1282521192.0
2024-01-16,Polygon,1288368093.0
2024-01-17,Polygon,1301984083.0
2024-01-18,Polygon,1300177715.0
2024-01-19,Polygon,1285263125.0
2024-01-20,Polygon,1287138577.0
2024-01-21,Polygon,1289779231.0
2024-01-22,Polygon,1307241353.0
2024-01-23,Polygon,1301457525.0
2024-01-24,Polygon,1314642153.0
2024-01-25,Polygon,1306944051.0
2024-01-26,Polygon,1315326677.0
2024-01-27,Polygon,1321201134.0
2024-01-28,Polygon,1319982297.0
2024-01-29,Polygon,1317358998.0
2024-01-30,Polygon,1319258204.0
2024-01-31,Polygon,1319238292.0
2024-02-01,Polygon,1331928357.0
2024-02-02,Polygon,1345454181.0
2024-02-03,Polygon,1352665245.0
2024-02-04,Polygon,1354946092.0
2024-02-05,Polygon,1357777890.0
2024-02-06,Polygon,1349074412.0
2024-02-07,Polygon,1357607345.0
2024-02-08,Polygon,1367734257.0
2024-02-09,Polygon,1363245760.0
2024-02-10,Polygon,1363680477.0
2024-02-11,Polygon,1370871648.0
2024-02-12,Polygon,1369469013.0
2024-02-13,Polygon,1370649431.0
2024-02-14,Polygon,1425408447.0
2024-02-15,Polygon,1444556725.0
2024-02-16,Polygon,1447288321.0
2024-02-17,Polygon,1444562479.0
2024-02-18,Polygon,1445903564.0
2024-02-19,Polygon,1442650249.0
2024-02-20,Polygon,1438293933.0
2024-02-21,Polygon,1438517169.0
2024-02-22,Polygon,1440948833.0
2024-02-23,Polygon,1441885075.0
2024-02-24,Polygon,1460583364.0
2024-02-25,Polygon,1459923086.0
2024-02-26,Polygon,1466169636.0
2024-02-27,Polygon,1475591930.0
2024-02-28,Polygon,1474381276.0
2024-02-29,Polygon,1480285540.0
2024-03-01,Polygon,1458439037.0
2024-03-02,Polygon,1465164571.0
2024-03-03,Polygon,1464186128.0
2024-03-04,Polygon,1464097299.0
2024-03-05,Polygon,1455818265.0
2024-03-06,Polygon,1463146879.0
2024-03-07,Polygon,1450836686.0
2024-03-08,Polygon,1459088661.0
2024-03-09,Polygon,1467077530.0
2024-03-10,Polygon,1464644367.0
2024-03-11,Polygon,1456669219.0
2024-03-12,Polygon,1466878817.0
2024-03-13,Polygon,1459503896.0
2024-03-14,Polygon,1458666813.0
2024-03-15,Polygon,1457343712.0
2024-03-16,Polygon,1438399809.0
2024-03-17,Polygon,1437864366.0
2024-03-18,Polygon,1434975032.0
2024-03-19,Polygon,1457260510.0
2024-03-20,Polygon,1452574525.0
2024-03-21,Polygon,1443437310.0
2024-03-22,Polygon,1452837905.0
2024-03-23,Polygon,1455352779.0
2024-03-24,Polygon,1464457576.0
2024-03-25,Polygon,1461923322.0
2024-03-26,Polygon,1476168443.0
2024-03-27,Polygon,1476662148.0
2024-03-28,Polygon,1480532587.0
2024-03-29,Polygon,1480716676.0
2024-03-30,Polygon,1479901052.0
2024-03-31,Polygon,1487139655.0
2024-04-01,Polygon,1481372818.0
2024-04-02,Polygon,1475764954.0
2024-04-03,Polygon,1478887911.0
2024-04-04,Polygon,1495023799.0
2024-04-05,Polygon,1495569924.0
2024-04-06,Polygon,1523022317.0
2024-04-07,Polygon,1520655872.0
2024-04-08,Polygon,1524820550.0
2024-04-09,Polygon,1525150911.0
2024-04-10,Polygon,1521866977.0
2024-04-11,Polygon,1524942457.0
2024-04-12,Polygon,1529121086.0
2024-04-13,Polygon,1534427224.0
2024-04-14,Polygon,1540463501.0
2024-04-15,Polygon,1546163380.0
2024-04-16,Polygon,1552250530.0
2024-04-17,Polygon,1574085340.0
2024-04-18,Polygon,1571828856.0
2024-04-19,Polygon,1571080131.0
2024-04-20,Polygon,1589452712.0
2024-04-21,Polygon,1590148462.0
2024-04-22,Polygon,1560186101.0
2024-04-23,Polygon,1574293411.0
2024-04-24,Polygon,1584137432.0
2024-04-25,Polygon,1585095224.0
2024-04-26,Polygon,1584161955.0
2024-04-27,Polygon,1582418753.0
2024-04-28,Polygon,1582265680.0
2024-04-29,Polygon,1575125872.0
2024-04-30,Polygon,1572692236.0
2024-05-01,Polygon,1569233353.0
2024-05-02,Polygon,1572996113.0
2024-05-03,Polygon,1611287512.0
2024-05-04,Polygon,1622550459.0
2024-05-05,Polygon,1620291901.0
2024-05-06,Polygon,1630544690.0
2024-05-07,Polygon,1658844290.0
2024-05-08,Polygon,1649696510.0
2024-05-09,Polygon,1651156655.0
2024-05-10,Polygon,1641416300.0
2024-05-11,Polygon,1644974145.0
2024-05-12,Polygon,1647732379.0
2024-05-13,Polygon,1645478129.0
2024-05-14,Polygon,1651924474.0
2024-05-15,Polygon,1649466294.0
2024-05-16,Polygon,1660775740.0
2024-05-17,Polygon,1660904523.0
2024-05-18,Polygon,1666705487.0
2024-05-19,Polygon,1660355718.0
2024-05-20,Polygon,1662763571.0
2024-05-21,Polygon,1663491880.0
2024-05-22,Polygon,1660219159.0
2024-05-23,Polygon,1667380533.0
2024-05-24,Polygon,1661994405.0
2024-05-25,Polygon,1650524976.0
