date,chain,deposit_usd,withdraw_usd,netflow_usd
2024-06-22,Ethereum,50444324.73276653,70316780.94879203,-19872456.216025494
2024-06-23,Ethereum,50014951.94399123,54835928.335615896,-4820976.391624667
2024-06-24,Ethereum,87289913.8475467,91538673.9071403,-4248760.059593603
2024-06-25,Ethereum,104338378.89239615,79066672.46629572,25271706.426100433
2024-06-26,Ethereum,75739179.77762124,80959933.35683335,-5220753.579212114
2024-06-27,Ethereum,153127838.96468082,150718893.99999794,2408944.964682877
2024-06-28,Ethereum,88270223.09071603,122494907.54660247,-34224684.45588644
2024-06-29,Ethereum,69008174.98285814,82762992.50639719,-13754817.523539051
2024-06-30,Ethereum,102523250.4622553,73307180.61193243,29216069.850322872
2024-07-01,Ethereum,127360699.83221023,83783142.63790354,43577557.19430669
2024-07-02,Ethereum,110525684.44231597,72476868.22974008,38048816.21257588
2024-07-03,Ethereum,102382141.36433093,83143058.02517897,19239083.339151964
2024-07-04,Ethereum,153642071.2331726,86796335.18161543,66845736.05155717
2024-07-05,Ethereum,114990171.56853902,105234163.61452824,9756007.954010785
2024-07-06,Ethereum,69755990.23829474,64372781.12944174,5383209.108852997
2024-07-07,Ethereum,48031590.896244526,40963632.132593274,7067958.763651252
2024-07-08,Ethereum,89255683.79980218,57358205.813186556,31897477.986615628
2024-07-09,Ethereum,85451623.4182387,64014528.1609419,21437095.2572968
2024-07-10,Ethereum,84930656.20407887,65344344.18805295,19586312.016025916
2024-07-11,Ethereum,100429400.80001473,72588648.82849036,27840751.971524373
2024-07-12,Ethereum,103373536.99583277,56288947.520220205,47084589.475612566
2024-07-13,Ethereum,64166528.06201869,41135305.40305777,23031222.658960924
2024-07-14,Ethereum,78940908.05799957,44607820.34464306,34333087.71335651
2024-07-15,Ethereum,111371524.92716393,86708777.4765928,24662747.450571135
2024-07-16,Ethereum,89448351.40753774,80181492.1543763,9266859.253161445
2024-07-17,Ethereum,172582333.62920025,68730426.73366044,103851906.8955398
2024-07-18,Ethereum,118739095.46699043,85770212.51794334,32968882.94904709
2024-07-19,Ethereum,93366152.97062345,53705629.900778,39660523.069845445
2024-07-20,Ethereum,96758788.41571818,68053777.7186778,28705010.69704038
2024-07-21,Ethereum,71916189.5691942,53981393.77280479,17934795.79638941
2024-07-22,Ethereum,153302983.6256407,87620468.01800656,65682515.60763413
2024-07-23,Ethereum,135423190.24655473,84620166.38641943,50803023.8601353
2024-07-24,Ethereum,136516840.09147394,65038227.98034206,71478612.11113188
2024-07-25,Ethereum,112715111.42173737,80964766.90021312,31750344.52152425
2024-07-26,Ethereum,114035195.99609014,64059683.8568891,49975512.139201045
2024-07-27,Ethereum,78113715.5761148,51707839.499524295,26405876.07659051
2024-07-28,Ethereum,63534802.794528134,38314873.93034056,25219928.864187576
2024-07-29,Ethereum,166163657.65002066,64364106.7408237,101799550.90919696
2024-07-30,Ethereum,104800923.75722802,62778317.279890224,42022606.47733779
2024-07-31,Ethereum,149086020.59724203,75493773.18423803,73592247.413004
2024-08-01,Ethereum,95685514.13211356,59332183.57257268,36353330.55954088
2024-08-02,Ethereum,206887085.4584584,61955754.608195856,144931330.85026252
2024-08-03,Ethereum,87350696.55518593,69429180.20747367,17921516.347712263
2024-08-04,Ethereum,97032482.55757996,60309281.803057775,36723200.75452219
2024-08-05,Ethereum,249492311.58807564,143617908.08825728,105874403.49981835
2024-08-06,Ethereum,161399402.54758784,83810455.40539253,77588947.14219531
2024-08-07,Ethereum,98328451.21694891,85605837.41047916,12722613.806469753
2024-08-08,Ethereum,119389880.88157225,60919210.07743402,58470670.80413823
2024-08-09,Ethereum,97001020.90052325,43583016.192927554,53418004.70759569
2024-08-10,Ethereum,52556932.00049438,35857825.87209851,16699106.12839587
2024-08-11,Ethereum,53680137.184436396,42988514.1130521,10691623.071384296
2024-08-12,Ethereum,119419241.89523105,75431650.82132646,43987591.07390459
2024-08-13,Ethereum,124802675.31508197,64192181.28995381,60610494.025128156
2024-08-14,Ethereum,100989793.16405128,59149699.94210856,41840093.22194272
2024-08-15,Ethereum,85255387.25347826,84146033.66470496,1109353.5887732953
2024-08-16,Ethereum,65828949.34660171,44752805.76897406,21076143.57762765
2024-08-17,Ethereum,38198876.3448817,36117422.05194518,2081454.2929365188
2024-08-18,Ethereum,57178840.05118245,32661321.2929745,24517518.758207947
2024-08-19,Ethereum,90412164.52612436,43246305.398104064,47165859.128020294
2024-08-20,Ethereum,83837687.36291784,48286314.48043736,35551372.88248048
2024-08-21,Ethereum,79267670.06924704,49524813.130490094,29742856.938756943
2024-08-22,Ethereum,79946991.49026221,110219803.16240592,-30272811.672143713
2024-08-23,Ethereum,105105005.0239496,70155850.82409695,34949154.199852645
2024-08-24,Ethereum,63728385.18569949,45940458.55973459,17787926.625964902
2024-08-25,Ethereum,41635980.68163842,49053804.1633988,-7417823.481760383
2024-08-26,Ethereum,105479402.91229625,146476546.0866665,-40997143.174370244
2024-08-27,Ethereum,106307492.0778499,75097565.92781055,31209926.150039345
2024-08-28,Ethereum,58727427.21334907,53806384.78111738,4921042.432231687
2024-08-29,Ethereum,61072695.54956348,57296002.43261101,3776693.1169524714
2024-08-30,Ethereum,73338669.83963539,99497411.65198585,-26158741.812350467
2024-08-31,Ethereum,31170190.416017704,248260907.75740078,-217090717.34138307
2024-09-01,Ethereum,43483003.47811502,300851649.5516633,-257368646.07354826
2024-09-02,Ethereum,64504075.14746573,65638456.21254593,-1134381.065080203
2024-09-03,Ethereum,56264300.61419566,58134007.871823505,-1869707.2576278448
2024-09-04,Ethereum,79691643.8226407,64497230.84827457,15194412.974366128
2024-09-05,Ethereum,67666508.68178934,54905954.641980894,12760554.039808445
2024-09-06,Ethereum,125067564.33970645,78867660.53687476,46199903.802831694
2024-09-07,Ethereum,80796044.65674272,36436010.56981084,44360034.086931884
2024-09-08,Ethereum,44288358.87713779,35454171.30183965,8834187.575298138
2024-09-09,Ethereum,72203182.97266099,146593183.65490195,-74390000.68224096
2024-09-10,Ethereum,61695033.23157894,45168458.9115143,16526574.320064642
2024-09-11,Ethereum,76589052.12116642,443716218.5041728,-367127166.3830064
2024-09-12,Ethereum,411613900.61416787,227769804.54985094,183844096.06431693
2024-09-13,Ethereum,71606328.12323152,55328586.10621024,16277742.017021276
2024-09-14,Ethereum,75126306.04880837,32760074.587884538,42366231.46092383
2024-09-15,Ethereum,60555571.71121265,44470440.880436,16085130.830776647
2024-09-16,Ethereum,63178955.867474236,60042924.29390916,3136031.5735650733
2024-09-17,Ethereum,52422471.69506707,59534564.45701512,-7112092.761948049
2024-09-18,Ethereum,68424376.52619958,57824593.37575913,10599783.150440447
2024-09-19,Ethereum,92798875.02105713,388464555.9336947,-295665680.9126376
2024-09-20,Ethereum,77978158.37523182,105074371.44053042,-27096213.065298602
2024-09-21,Ethereum,58007585.39682043,46079358.25492649,11928227.141893946
2024-09-22,Ethereum,50724269.853007495,34671471.73134862,16052798.121658877
2024-09-23,Ethereum,76313188.06927502,65625624.642477676,10687563.426797345
2024-09-24,Ethereum,69146515.57309519,230624485.76987076,-161477970.19677556
2024-09-25,Ethereum,93391866.82789886,88271722.13935798,5120144.688540876
2024-09-26,Ethereum,97827163.81693865,101512192.01412082,-3685028.1971821636
2024-09-27,Ethereum,89337329.86388709,136153462.35229704,-46816132.48840995
2024-09-28,Ethereum,55154847.95115833,51439656.275679894,3715191.675478436
2024-09-29,Ethereum,69086766.45995535,49666715.762028724,19420050.697926626
2024-09-30,Ethereum,95027038.0670942,52985361.324656926,42041676.74243728
2024-10-01,Ethereum,134952996.40259257,144441580.9659194,-9488584.563326836
2024-10-02,Ethereum,103033933.5541359,275212211.89758766,-172178278.34345174
2024-10-03,Ethereum,85415801.68362483,58465959.662919104,26949842.02070573
2024-10-04,Ethereum,109435041.47723854,76562190.60402147,32872850.87321706
2024-10-05,Ethereum,50880001.39304866,32703556.66213061,18176444.73091805
2024-10-06,Ethereum,45950631.44449522,34351240.94432583,11599390.500169396
2024-10-07,Ethereum,104801582.09428824,51247739.31924271,53553842.77504554
2024-10-08,Ethereum,75026110.92459537,215615222.0427061,-140589111.11811072
2024-10-09,Ethereum,107908694.83782728,86600002.55468118,21308692.2831461
2024-10-10,Ethereum,91612355.91612782,65925036.91981487,25687318.996312946
2024-10-11,Ethereum,114445808.07818836,210913991.0932529,-96468183.01506454
2024-10-12,Ethereum,74114634.26513924,43457034.105740614,30657600.159398623
2024-10-13,Ethereum,68953375.23269024,39249137.55839834,29704237.6742919
2024-10-14,Ethereum,117793236.76798774,72905310.84238286,44887925.92560488
2024-10-15,Ethereum,136107204.15299818,122342912.64350395,13764291.50949423
2024-10-16,Ethereum,113889288.28700216,82127814.5519872,31761473.73501496
2024-10-17,Ethereum,114215327.9232809,96014881.08700784,18200446.83627306
2024-10-18,Ethereum,139435996.07404315,203301805.29852328,-63865809.22448012
2024-10-19,Ethereum,40204430.95955565,59993249.057897605,-19788818.098341957
2024-10-20,Ethereum,47831660.36820255,47416391.88858759,415268.4796149656
2024-10-21,Ethereum,80864919.47390434,55200933.39796474,25663986.075939603
2024-10-22,Ethereum,114735345.8410027,87523834.13973084,27211511.70127186
2024-10-23,Ethereum,137739888.271822,73803303.53283378,63936584.73898822
2024-10-24,Ethereum,116052606.67405729,80064010.60181507,35988596.072242215
2024-10-25,Ethereum,118923822.17593637,69703669.14375871,49220153.03217766
2024-10-26,Ethereum,90684414.96108079,78374108.99656641,12310305.964514375
2024-10-27,Ethereum,70463132.05749895,42003127.12618205,28460004.931316897
2024-10-28,Ethereum,96018987.39404368,184654254.93270585,-88635267.53866217
2024-10-29,Ethereum,134339029.0802981,339321806.442358,-204982777.36205992
2024-10-30,Ethereum,127065296.08728959,85202017.27244586,41863278.81484373
2024-10-31,Ethereum,110604586.78539324,103879951.40495434,6724635.380438894
2024-11-01,Ethereum,98186076.82458638,50259378.673992515,47926698.15059386
2024-11-02,Ethereum,61231364.06228943,34961545.54268608,26269818.51960335
2024-11-03,Ethereum,75341828.79493,44995781.923983276,30346046.87094672
2024-11-04,Ethereum,129943861.43023767,349019410.96976113,-219075549.53952348
2024-11-05,Ethereum,151024901.54285848,258214360.09393772,-107189458.55107924
2024-11-06,Ethereum,272823189.58116096,206099261.21908918,66723928.36207178
2024-11-07,Ethereum,181301004.70356277,260733621.70241463,-79432616.99885187
2024-11-08,Ethereum,127623759.74219297,122068889.9523312,5554869.7898617685
2024-11-09,Ethereum,129288964.66279472,87272327.41755131,42016637.245243415
2024-11-10,Ethereum,201936696.93281898,264699210.92815715,-62762513.99533817
2024-11-11,Ethereum,187703671.13863125,260921852.88856468,-73218181.74993342
2024-11-12,Ethereum,220328934.24796134,141898715.46989915,78430218.7780622
2024-11-13,Ethereum,189579802.3636866,169883987.9673366,19695814.396349996
2024-11-14,Ethereum,194613520.98402944,149430786.62120497,45182734.36282447
2024-11-15,Ethereum,179675931.75139856,88598093.26275343,91077838.48864514
2024-11-16,Ethereum,116208056.27452311,100089230.1780987,16118826.096424416
2024-11-17,Ethereum,105028638.7642654,86397718.71131028,18630920.05295512
2024-11-18,Ethereum,152393273.01486874,140088682.90236592,12304590.112502813
2024-11-19,Ethereum,101495702.9356539,107552839.33563097,-6057136.399977073
2024-11-20,Ethereum,138907189.93103072,97110883.5018248,41796306.429205924
2024-11-21,Ethereum,192248604.79676557,132096243.01777516,60152361.7789904
2024-11-22,Ethereum,188628755.9036391,305463783.2339141,-116835027.33027497
2024-11-23,Ethereum,170668748.0593521,132749683.45849322,37919064.60085888
2024-11-24,Ethereum,155569719.3357297,132207043.78620529,23362675.549524397
2024-11-25,Ethereum,176307882.57296294,427216779.6715393,-250908897.09857637
2024-11-26,Ethereum,190921379.5270612,161085786.44906664,29835593.077994555
2024-11-27,Ethereum,275734604.4280094,323850012.72574234,-48115408.29773295
2024-11-28,Ethereum,185743545.67182937,162717491.72509432,23026053.946735054
2024-11-29,Ethereum,330053557.4039941,171522595.87300363,158530961.53099045
2024-11-30,Ethereum,200478737.24886966,131083063.34840718,69395673.90046248
2024-12-01,Ethereum,173373442.6142891,128727262.9742687,44646179.6400204
2024-12-02,Ethereum,216483558.60263953,212129165.7634521,4354392.839187413
2024-12-03,Ethereum,241799175.16159356,302128889.6697127,-60329714.508119166
2024-12-04,Ethereum,245504356.33507502,289029493.4298889,-43525137.09481388
2024-12-05,Ethereum,277308386.008471,585520678.6547536,-308212292.64628255
2024-12-06,Ethereum,257102307.96208462,193073297.59714773,64029010.36493689
2024-12-07,Ethereum,199512941.0035189,112361847.79278341,87151093.2107355
2024-12-08,Ethereum,147792775.7912892,117447479.29119809,30345296.50009112
2024-12-09,Ethereum,287901197.63725084,304438996.25652647,-16537798.61927563
2024-12-10,Ethereum,275062820.1825052,145834334.88071433,129228485.30179086
2024-12-11,Ethereum,242417050.97334215,213890414.26805535,28526636.7052868
2024-12-12,Ethereum,279857422.80987364,298013121.2646444,-18155698.454770744
2024-12-13,Ethereum,266264073.09751594,502236884.98137677,-235972811.88386083
2024-12-14,Ethereum,236965450.02186835,152767316.9164375,84198133.10543084
2024-12-15,Ethereum,219941842.04275393,121972024.62394197,97969817.41881196
2024-12-16,Ethereum,318902912.8188177,213912111.89344844,104990800.92536923
2024-12-17,Ethereum,238533202.3418414,223938384.0932801,14594818.248561293
2024-12-18,Ethereum,218687245.76326996,162131731.29089355,56555514.472376406
2024-12-19,Ethereum,222064027.76870638,253396736.77399948,-31332709.0052931
2024-12-20,Ethereum,279440759.0133933,233976703.10075623,45464055.912637055
2024-12-21,Ethereum,188019790.6886883,106958559.40213268,81061231.28655563
2024-12-22,Ethereum,172655532.53830504,77181953.78792615,95473578.75037889
2024-12-23,Ethereum,188118934.6371693,568893322.1707016,-380774387.5335323
2024-12-24,Ethereum,122551657.80223794,245737332.45576683,-123185674.65352888
2024-12-25,Ethereum,117106839.24522322,215698414.4955649,-98591575.25034168
2024-12-26,Ethereum,157839854.70489952,278536398.49021465,-120696543.78531513
2024-12-27,Ethereum,101966133.64865932,264984890.57241672,-163018756.9237574
2024-12-28,Ethereum,132382709.60043575,98466732.39776756,33915977.20266819
2024-12-29,Ethereum,95941193.3303487,102155439.85953009,-6214246.529181391
2024-12-30,Ethereum,124979807.32194833,246895633.01232734,-121915825.69037901
2024-12-31,Ethereum,159080350.64214948,297305169.85447794,-138224819.21232846
2025-01-01,Ethereum,116106852.39229286,106222218.73845984,9884633.653833017
2025-01-02,Ethereum,182845316.0007044,165502198.18455228,17343117.816152126
2025-01-03,Ethereum,204937786.06606227,199057626.08905876,5880159.977003515
2025-01-04,Ethereum,127115770.8751558,121181023.73680441,5934747.138351396
2025-01-05,Ethereum,124489994.90417364,123503746.00054373,986248.9036299139
2025-01-06,Ethereum,236005221.61548778,270650828.5214901,-34645606.90600231
2025-01-07,Ethereum,174087352.31877556,385761684.45313686,-211674332.1343613
2025-01-08,Ethereum,178111375.61798337,169513063.71844923,8598311.899534136
2025-01-09,Ethereum,161048087.0426269,217727526.07376617,-56679439.031139284
2025-01-10,Ethereum,136948816.47473794,106719292.86572094,30229523.609017
2025-01-11,Ethereum,88060678.94415587,80397520.12457804,7663158.819577828
2025-01-12,Ethereum,82979913.77879669,172569701.62154025,-89589787.84274356
2025-01-13,Ethereum,190805570.06502253,260201283.93017122,-69395713.8651487
2025-01-14,Ethereum,142708759.01670107,269914253.08582,-127205494.06911895
2025-01-15,Ethereum,169330562.26703078,239663186.6403846,-70332624.37335384
2025-01-16,Ethereum,134926628.66099787,321035857.3705283,-186109228.7095304
2025-01-17,Ethereum,183190887.95749062,291730548.31676346,-108539660.35927284
2025-01-18,Ethereum,508052838.08994246,244789499.52179775,263263338.5681447
2025-01-19,Ethereum,772232854.6588743,408168489.9533085,364064364.70556575
2025-01-20,Ethereum,580565272.5119399,443131094.37997943,137434178.13196045
2025-01-21,Ethereum,257585978.40608034,349669769.0122838,-92083790.60620347
2025-01-22,Ethereum,205022056.22500217,408486884.8212646,-203464828.59626245
2025-01-23,Ethereum,258029085.171439,619698090.8866892,-361669005.7152502
2025-01-24,Ethereum,138981493.50960326,631792096.701833,-492810603.19222975
2025-01-25,Ethereum,131473379.73883314,112836934.45328721,18636445.28554593
2025-01-26,Ethereum,112620049.70053174,156887679.22400948,-44267629.52347775
2025-01-27,Ethereum,216087275.60829213,328298441.09992725,-112211165.49163511
2025-01-28,Ethereum,197419824.78144577,302725492.5025151,-105305667.7210693
2025-01-29,Ethereum,136691070.48741022,130490135.21770526,6200935.269704953
2025-01-30,Ethereum,199756093.84551176,177274365.98328933,22481727.862222433
2025-01-31,Ethereum,135056233.07066908,300284030.4018424,-165227797.33117333
2025-02-01,Ethereum,97342639.7330031,127439028.05360427,-30096388.32060118
2025-02-02,Ethereum,159481462.85026184,272680289.59831774,-113198826.7480559
2025-02-03,Ethereum,572529592.5066801,459734774.9825989,112794817.52408123
2025-02-04,Ethereum,312173304.7067214,323237821.08448505,-11064516.377763629
2025-02-05,Ethereum,357632759.78346086,1554912492.7410347,-1197279732.957574
2025-02-06,Ethereum,168304790.45432818,285462136.90934503,-117157346.45501685
2025-02-07,Ethereum,177760117.3030444,189220271.97610873,-11460154.673064321
2025-02-08,Ethereum,110906851.4797417,121228241.24684867,-10321389.767106965
2025-02-09,Ethereum,113870242.42542079,110959734.3906449,2910508.034775898
2025-02-10,Ethereum,183087803.80820152,171823331.39663458,11264472.411566943
2025-02-11,Ethereum,216867518.46399662,232852382.54434857,-15984864.080351949
2025-02-12,Ethereum,246907028.41719437,186290928.21645984,60616100.200734526
2025-02-13,Ethereum,211628977.6659218,299512444.60583735,-87883466.93991554
2025-02-14,Ethereum,230308332.5827668,273864833.6804042,-43556501.097637385
2025-02-15,Ethereum,132462888.23776689,120972799.34779495,11490088.889971942
2025-02-16,Ethereum,137222253.88859087,181232089.9072913,-44009836.01870042
2025-02-17,Ethereum,196599466.22128654,208503738.33955407,-11904272.118267536
2025-02-18,Ethereum,236834733.4188999,359961488.7295143,-123126755.3106144
2025-02-19,Ethereum,171396849.3507557,254575798.62594646,-83178949.27519077
2025-02-20,Ethereum,217034719.2200544,209981593.15606087,7053126.063993514
2025-02-21,Ethereum,394568043.78311765,482615769.7797321,-88047725.99661446
2025-02-22,Ethereum,407216926.51283985,171645134.69939777,235571791.81344208
2025-02-23,Ethereum,168960998.4068443,143612183.45058313,25348814.956261158
2025-02-24,Ethereum,390325899.3364907,345864960.6953271,44460938.64116359
2025-02-25,Ethereum,322837243.55296373,398239131.0497441,-75401887.4967804
2025-02-26,Ethereum,204934579.76493096,291348468.50951606,-86413888.7445851
2025-02-27,Ethereum,163391772.82087812,217918071.8593263,-54526299.038448185
2025-02-28,Ethereum,306029781.6479805,229819165.14531782,76210616.50266269
2025-03-01,Ethereum,215181256.07097074,225280687.679177,-10099431.608206242
2025-03-02,Ethereum,200367484.94469675,236327904.8146685,-35960419.86997175
2025-03-03,Ethereum,260809710.51272488,252483677.28707442,8326033.2256504595
2025-03-04,Ethereum,206157595.8012797,328448938.9236749,-122291343.12239519
2025-03-05,Ethereum,191854989.16460678,289085092.74097127,-97230103.57636449
2025-03-06,Ethereum,218319371.4738241,183685534.06846,34633837.405364126
2025-03-07,Ethereum,212982658.16006798,167012583.7825442,45970074.37752378
2025-03-08,Ethereum,126624968.53129363,131443743.7893516,-4818775.258057967
2025-03-09,Ethereum,113252870.1505814,119476851.07936007,-6223980.928778663
2025-03-10,Ethereum,257441309.94400167,257952878.70981535,-511568.7658136785
2025-03-11,Ethereum,218188117.73556656,215048279.0161943,3139838.7193722427
2025-03-12,Ethereum,137107504.04304746,173078332.37794152,-35970828.33489406
2025-03-13,Ethereum,178825030.29620004,236718473.79095805,-57893443.49475801
2025-03-14,Ethereum,188678774.61418423,283465122.1676412,-94786347.55345699
2025-03-15,Ethereum,147957132.29313996,93901196.48335004,54055935.809789926
2025-03-16,Ethereum,110488928.12714095,198165267.86282113,-87676339.73568018
2025-03-17,Ethereum,207137204.97051966,205783011.52726182,1354193.4432578385
2025-03-18,Ethereum,155582528.0436163,218107027.36844227,-62524499.32482597
2025-03-19,Ethereum,309654356.256042,196530983.11927384,113123373.13676816
2025-03-20,Ethereum,170154903.95716488,300447623.48969364,-130292719.53252876
2025-03-21,Ethereum,198330074.1165143,154234425.59872842,44095648.51778588
2025-03-22,Ethereum,61361943.83807556,76256012.8384426,-14894069.00036703
2025-03-23,Ethereum,87217015.30789125,70756616.85999501,16460398.447896242
2025-03-24,Ethereum,485438701.514381,206680345.69043142,278758355.8239496
2025-03-25,Ethereum,426609588.7888736,251320249.72045726,175289339.06841636
2025-03-26,Ethereum,211530771.40875444,313021823.6719247,-101491052.26317027
2025-03-27,Ethereum,225478476.95096132,290863146.894127,-65384669.94316569
2025-03-28,Ethereum,190427874.24518698,475557167.6718827,-285129293.4266957
2025-03-29,Ethereum,131768855.02820702,239037826.9970035,-107268971.96879648
2025-03-30,Ethereum,146034249.73097733,248860865.27409545,-102826615.54311812
2025-03-31,Ethereum,230209139.11397058,323734675.66409314,-93525536.55012256
2025-04-01,Ethereum,272991435.9445373,437567283.7816733,-164575847.83713603
2025-04-02,Ethereum,348185851.3401912,421545700.4333783,-73359849.0931871
2025-04-03,Ethereum,314131929.9869885,453487098.9957665,-139355169.00877804
2025-04-04,Ethereum,235805941.24855822,452964014.34497714,-217158073.09641892
2025-04-05,Ethereum,122694589.37261036,194895318.1558025,-72200728.78319213
2025-04-06,Ethereum,167818186.17928907,177240137.38285512,-9421951.203566045
2025-04-07,Ethereum,406448510.6923496,464156501.72497183,-57707991.03262222
2025-04-08,Ethereum,203073350.37338433,246135943.98788896,-43062593.614504635
2025-04-09,Ethereum,217891255.9209697,340744670.46476156,-122853414.54379186
2025-04-10,Ethereum,256835911.10987607,250322219.59946477,6513691.510411292
2025-04-11,Ethereum,233504351.7749428,159775568.21428868,73728783.5606541
2025-04-12,Ethereum,149850225.39800584,155006202.54986978,-5155977.151863933
2025-04-13,Ethereum,102101753.34899452,127598608.54036796,-25496855.191373438
2025-04-14,Ethereum,194795237.00223258,223492640.42157096,-28697403.419338375
2025-04-15,Ethereum,289090969.2098212,322708364.1558307,-33617394.94600946
2025-04-16,Ethereum,362723489.19439375,568470040.4796664,-205746551.2852726
2025-04-17,Ethereum,265218189.85152075,257254767.5236346,7963422.327886134
2025-04-18,Ethereum,200771723.60334536,219285391.01687756,-18513667.413532197
2025-04-19,Ethereum,148239378.45955864,84211727.95747001,64027650.50208862
2025-04-20,Ethereum,137802962.23441404,183523566.12479967,-45720603.89038563
2025-04-21,Ethereum,152867370.8537202,222256360.2583582,-69388989.40463802
2025-04-22,Ethereum,266479033.63068736,404312382.69120246,-137833349.0605151
2025-04-23,Ethereum,280440882.9066815,388836499.9995493,-108395617.09286785
2025-04-24,Ethereum,260574178.62534198,419021436.4268202,-158447257.80147824
2025-04-25,Ethereum,238472502.97106344,209182099.7805402,29290403.190523237
2025-04-26,Ethereum,156021037.860427,181688412.3301717,-25667374.469744712
2025-04-27,Ethereum,101306406.90080312,130230578.78734238,-28924171.886539266
2025-04-28,Ethereum,181320276.92596766,176991765.20877582,4328511.717191845
2025-04-29,Ethereum,333627578.5292664,310248167.5243279,23379411.004938543
2025-04-30,Ethereum,203566621.14740324,294119664.06461936,-90553042.91721612
2025-05-01,Ethereum,314521164.4993875,273489284.5938019,41031879.90558559
2025-05-02,Ethereum,161478931.9566209,140448900.534088,21030031.422532916
2025-05-03,Ethereum,98563827.65998417,149467111.7086253,-50903284.048641115
2025-05-04,Ethereum,153703925.00192726,175685614.31710267,-21981689.315175414
2025-05-05,Ethereum,200368127.34225628,318506510.39783484,-118138383.05557856
2025-05-06,Ethereum,384031706.4043054,631950823.3607762,-247919116.9564708
2025-05-07,Ethereum,417683963.4581851,341464196.4270522,76219767.03113288
2025-05-08,Ethereum,346720705.02339774,434208607.94346744,-87487902.9200697
2025-05-09,Ethereum,678789914.085844,813748045.9218519,-134958131.83600783
2025-05-10,Ethereum,241571978.32823277,399865161.3803206,-158293183.05208784
2025-05-11,Ethereum,181634894.50412184,210461394.86339915,-28826500.359277308
2025-05-12,Ethereum,522256806.11819404,525850650.3980662,-3593844.279872179
2025-05-13,Ethereum,415047862.1304661,490771551.2767898,-75723689.14632368
2025-05-14,Ethereum,381139152.7652793,315682834.24676794,65456318.518511355
2025-05-15,Ethereum,224460948.33722958,264637593.94364014,-40176645.60641056
2025-05-16,Ethereum,259331079.7386381,215185935.46568003,44145144.27295807
2025-05-17,Ethereum,136563172.27718475,144167988.14516953,-7604815.867984772
2025-05-18,Ethereum,149031348.78910387,136699253.29455993,12332095.49454394
2025-05-19,Ethereum,260684381.89626536,140164582.4186509,120519799.47761446
2025-05-20,Ethereum,374273083.6709512,353254641.699116,21018441.971835196
2025-05-21,Ethereum,371013889.0789367,246234278.4646523,124779610.6142844
2025-05-22,Ethereum,380782971.792193,404179862.8976564,-23396891.105463386
2025-05-23,Ethereum,412793818.92623717,428150647.30482894,-15356828.378591776
2025-05-24,Ethereum,200968633.33878985,261954546.06472546,-60985912.72593561
2025-05-25,Ethereum,118700054.47053207,124502101.33584432,-5802046.8653122485
2025-05-26,Ethereum,196561787.5609717,171347121.90910992,25214665.651861787
2025-05-27,Ethereum,199415248.9521056,472212110.3731797,-272796861.42107403
2025-05-28,Ethereum,210384263.2540883,195218782.82156643,15165480.43252188
2025-05-29,Ethereum,340116637.25268894,455081972.10477835,-114965334.8520894
2025-05-30,Ethereum,295924033.40212715,270262379.983626,25661653.41850114
2025-05-31,Ethereum,197151534.90090868,148610677.82711527,48540857.07379341
2025-06-01,Ethereum,330284229.36257946,106637011.05436161,223647218.30821785
2025-06-02,Ethereum,456467446.74521214,208494368.37390897,247973078.37130317
2025-06-03,Ethereum,287201911.2853965,440412865.09189785,-153210953.80650133
2025-06-04,Ethereum,272721215.145256,263860199.43476173,8861015.71049425
2025-06-05,Ethereum,357314305.8218413,353288773.3519325,4025532.469908774
2025-06-06,Ethereum,441306897.8384239,459706982.4847084,-18400084.64628452
2025-06-07,Ethereum,295187774.3155572,158275220.23227862,136912554.08327857
2025-06-08,Ethereum,155118811.2655404,160078277.82135203,-4959466.555811644
2025-06-09,Ethereum,307827142.1443932,450787636.93454367,-142960494.79015046
2025-06-10,Ethereum,647018816.8195087,365001788.1001069,282017028.7194018
2025-06-11,Ethereum,376833493.719214,248688908.9048918,128144584.81432223
2025-06-12,Ethereum,280160011.3983561,351607788.10939443,-71447776.71103835
2025-06-13,Ethereum,333571124.8990012,254649918.49287078,78921206.4061304
2025-06-14,Ethereum,171011502.02197737,134191196.3531776,36820305.66879976
2025-06-15,Ethereum,122124870.7614935,109239047.52448158,12885823.237011924
2025-06-16,Ethereum,339947002.61201084,309885253.1881857,30061749.423825145
2025-06-17,Ethereum,234003480.28845266,261968467.3502081,-27964987.06175545
2025-06-18,Ethereum,189170884.97305146,164153188.8334047,25017696.13964677
2025-06-19,Ethereum,193125990.76949108,192088567.37851822,1037423.3909728527
2025-06-20,Ethereum,183459149.68212974,602138932.9388041,-418679783.2566744
2025-06-21,Ethereum,187827476.13125816,133342356.51286593,54485119.61839223
2025-06-22,Ethereum,186757994.55970004,241608992.55617008,-54850997.996470034
2025-06-23,Ethereum,263334705.25903323,224368129.7300414,38966575.52899182
2025-06-24,Ethereum,311080548.8252264,473224211.7066424,-162143662.88141596
2025-06-25,Ethereum,186910663.01164743,254307055.79594147,-67396392.78429404
2025-06-26,Ethereum,257393467.04710007,273977932.371556,-16584465.324455917
2025-06-27,Ethereum,184916771.316728,263332870.57534483,-78416099.25861683
2025-06-28,Ethereum,91961035.12424918,102957807.77858643,-10996772.654337257
2025-06-29,Ethereum,172890176.3608838,118140773.62455039,54749402.736333415
