date,chain,peg,total_circulating_usd
2025-06-12,Polygon,peggedUSD,2313212737.0
2025-06-13,Polygon,peggedUSD,2298593333.0
2025-06-14,Polygon,peggedUSD,2328839335.0
2025-06-15,Polygon,peggedUSD,2329116584.0
2025-06-16,Polygon,peggedUSD,2331837597.0
2025-06-17,Polygon,peggedUSD,2327496891.0
2025-06-18,Polygon,peggedUSD,2327764495.0
2025-06-19,Polygon,peggedUSD,2325777446.0
2025-06-20,Polygon,peggedUSD,2326600272.0
2025-06-21,Polygon,peggedUSD,2310299229.0
2025-06-22,Polygon,peggedUSD,2318395362.0
2025-06-23,Polygon,peggedUSD,2306481277.0
2025-06-24,Polygon,peggedUSD,2319762064.0
2025-06-25,Polygon,peggedUSD,2358177192.0
2025-06-26,Polygon,peggedUSD,2366755738.0
2025-06-27,Polygon,peggedUSD,2352980736.0
2025-06-28,Polygon,peggedUSD,2378933806.0
2025-06-29,Polygon,peggedUSD,2381842087.0
2025-06-30,Polygon,peggedUSD,2385552576.0
2025-07-01,Polygon,peggedUSD,2403507596.0
2025-07-02,Polygon,peggedUSD,2435372292.0
2025-07-03,Polygon,peggedUSD,2430646019.0
2025-07-04,Polygon,peggedUSD,2455150217.0
2025-07-05,Polygon,peggedUSD,2453401724.0
2025-07-06,Polygon,peggedUSD,2463745471.0
2025-07-07,Polygon,peggedUSD,2467189065.0
2025-07-08,Polygon,peggedUSD,2487401552.0
2025-07-09,Polygon,peggedUSD,2514451448.0
2025-07-10,Polygon,peggedUSD,2472793780.0
2025-07-11,Polygon,peggedUSD,2519017063.0
2025-07-12,Polygon,peggedUSD,2511803017.0
2025-07-13,Polygon,peggedUSD,2516480433.0
2025-07-14,Polygon,peggedUSD,2514648470.0
2025-07-15,Polygon,peggedUSD,2540754652.0
2025-07-16,Polygon,peggedUSD,2570849016.0
2025-07-17,Polygon,peggedUSD,2643179225.0
2025-07-18,Polygon,peggedUSD,2712960915.0
2025-07-19,Polygon,peggedUSD,2725222514.0
2025-07-20,Polygon,peggedUSD,2739458905.0
2025-07-21,Polygon,peggedUSD,2751613508.0
2025-07-22,Polygon,peggedUSD,2795555525.0
2025-07-23,Polygon,peggedUSD,2851403972.0
2025-07-24,Polygon,peggedUSD,2856614868.0
2025-07-25,Polygon,peggedUSD,2867680291.0
2025-07-26,Polygon,peggedUSD,2809319960.0
2025-07-27,Polygon,peggedUSD,2806039385.0
2025-07-28,Polygon,peggedUSD,2800079772.0
2025-07-29,Polygon,peggedUSD,2781685669.0
2025-07-30,Polygon,peggedUSD,2772182647.0
2025-07-31,Polygon,peggedUSD,2787643851.0
2025-08-01,Polygon,peggedUSD,2753880094.0
2025-08-02,Polygon,peggedUSD,2746756210.0
2025-08-03,Polygon,peggedUSD,2741588102.0
2025-08-04,Polygon,peggedUSD,2743363735.0
2025-08-05,Polygon,peggedUSD,2696708951.0
2025-08-06,Polygon,peggedUSD,2668745300.0
2025-08-07,Polygon,peggedUSD,2674274250.0
2025-08-08,Polygon,peggedUSD,2677184284.0
2025-08-09,Polygon,peggedUSD,2658579581.0
2025-08-10,Polygon,peggedUSD,2656808215.0
2025-08-11,Polygon,peggedUSD,2656318837.0
2025-08-12,Polygon,peggedUSD,2643326235.0
2025-08-13,Polygon,peggedUSD,2660212037.0
2025-08-14,Polygon,peggedUSD,2649699058.0
2025-08-15,Polygon,peggedUSD,2692167105.0
2025-08-16,Polygon,peggedUSD,2732231657.0
2025-08-17,Polygon,peggedUSD,2731757839.0
2025-08-18,Polygon,peggedUSD,2725816334.0
2025-08-19,Polygon,peggedUSD,2791864751.0
2025-08-20,Polygon,peggedUSD,2800490345.0
2025-08-21,Polygon,peggedUSD,2797688341.0
2025-08-22,Polygon,peggedUSD,2801394105.0
2025-08-23,Polygon,peggedUSD,2800914538.0
2025-08-24,Polygon,peggedUSD,2839154352.0
2025-08-25,Polygon,peggedUSD,2828681015.0
2025-08-26,Polygon,peggedUSD,2851155959.0
2025-08-27,Polygon,peggedUSD,2862566005.0
2025-08-28,Polygon,peggedUSD,2876557753.0
2025-08-29,Polygon,peggedUSD,2924459958.0
2025-08-30,Polygon,peggedUSD,2907547433.0
2025-08-31,Polygon,peggedUSD,2904028236.0
2025-09-01,Polygon,peggedUSD,2906560405.0
2025-09-02,Polygon,peggedUSD,2907325338.0
2025-09-03,Polygon,peggedUSD,2902318150.0
2025-09-04,Polygon,peggedUSD,2918783224.0
2025-09-05,Polygon,peggedUSD,2904618830.0
2025-09-06,Polygon,peggedUSD,2931803755.0
2025-09-07,Polygon,peggedUSD,2926774952.0
2025-09-08,Polygon,peggedUSD,2951022263.0
2025-09-09,Polygon,peggedUSD,2951469051.0
2025-09-10,Polygon,peggedUSD,2930823911.0
2025-09-11,Polygon,peggedUSD,2957411301.0
2025-09-12,Polygon,peggedUSD,2971773239.0
2025-09-13,Polygon,peggedUSD,2963385741.0
2025-09-14,Polygon,peggedUSD,2945329304.0
2025-09-15,Polygon,peggedUSD,2925812643.0
2025-09-16,Polygon,peggedUSD,3015522585.0
2025-09-17,Polygon,peggedUSD,3017771718.0
2025-09-18,Polygon,peggedUSD,3008680231.0
2025-09-19,Polygon,peggedUSD,2996527184.0
2025-09-20,Polygon,peggedUSD,2978973285.0
2025-09-21,Polygon,peggedUSD,2969281464.0
2025-09-22,Polygon,peggedUSD,2967774166.0
2025-09-23,Polygon,peggedUSD,2942922140.0
2025-09-24,Polygon,peggedUSD,2984363127.0
2025-09-25,Polygon,peggedUSD,2958332686.0
2025-09-26,Polygon,peggedUSD,2938806831.0
2025-09-27,Polygon,peggedUSD,2947534983.0
2025-09-28,Polygon,peggedUSD,2936432619.0
2025-09-29,Polygon,peggedUSD,2921447247.0
2025-09-30,Polygon,peggedUSD,2900348782.0
2025-10-01,Polygon,peggedUSD,2920768749.0
2025-10-02,Polygon,peggedUSD,2383316831.0
2025-10-03,Polygon,peggedUSD,2392039884.0
2025-10-04,Polygon,peggedUSD,2401825500.0
2025-10-05,Polygon,peggedUSD,2401639288.0
2025-10-06,Polygon,peggedUSD,2403313277.0
2025-10-07,Polygon,peggedUSD,2398559913.0
2025-10-08,Polygon,peggedUSD,2391830251.0
2025-10-09,Polygon,peggedUSD,2423719338.0
2025-10-10,Polygon,peggedUSD,2416034277.0
2025-10-11,Polygon,peggedUSD,2425511123.0
2025-10-12,Polygon,peggedUSD,2432347384.0
2025-10-13,Polygon,peggedUSD,2430017616.0
2025-10-14,Polygon,peggedUSD,2449429841.0
2025-10-15,Polygon,peggedUSD,2479800843.0
2025-10-16,Polygon,peggedUSD,2500795320.0
2025-10-17,Polygon,peggedUSD,2523802738.0
2025-10-18,Polygon,peggedUSD,2546136799.0
2025-10-19,Polygon,peggedUSD,2542706128.0
2025-10-20,Polygon,peggedUSD,2551382099.0
2025-10-21,Polygon,peggedUSD,2555152932.0
2025-10-22,Polygon,peggedUSD,2574058732.0
2025-10-23,Polygon,peggedUSD,2574043584.0
2025-10-24,Polygon,peggedUSD,3061025339.0
2025-10-25,Polygon,peggedUSD,3065598443.0
2025-10-26,Polygon,peggedUSD,3068981161.0
2025-10-27,Polygon,peggedUSD,3069727892.0
2025-10-28,Polygon,peggedUSD,3062013712.0
2025-10-29,Polygon,peggedUSD,3101567508.0
2025-10-30,Polygon,peggedUSD,3125394352.0
2025-10-31,Polygon,peggedUSD,3117341024.0
2025-11-01,Polygon,peggedUSD,3122376999.0
2025-11-02,Polygon,peggedUSD,3121243117.0
2025-11-03,Polygon,peggedUSD,3118111228.0
2025-11-04,Polygon,peggedUSD,3113860185.0
2025-11-05,Polygon,peggedUSD,3118135805.35
2021-09-03,Polygon,peggedVAR,2792.0
2021-09-04,Polygon,peggedVAR,42649.0
2021-09-05,Polygon,peggedVAR,42713.0
2021-09-06,Polygon,peggedVAR,42842.0
2021-09-07,Polygon,peggedVAR,42821.0
2021-09-08,Polygon,peggedVAR,42865.0
2021-09-09,Polygon,peggedVAR,64468.0
2021-09-10,Polygon,peggedVAR,218218.0
2021-09-11,Polygon,peggedVAR,356513.0
2021-09-12,Polygon,peggedVAR,675462.0
2021-09-13,Polygon,peggedVAR,937855.0
2021-09-14,Polygon,peggedVAR,968182.0
2021-09-15,Polygon,peggedVAR,983727.0
2021-09-16,Polygon,peggedVAR,1054288.0
2021-09-17,Polygon,peggedVAR,1057109.0
2021-09-18,Polygon,peggedVAR,1053431.0
2021-09-19,Polygon,peggedVAR,1060967.0
2021-09-20,Polygon,peggedVAR,1022292.0
2021-09-21,Polygon,peggedVAR,909966.0
2021-09-22,Polygon,peggedVAR,847853.0
2021-09-23,Polygon,peggedVAR,838003.0
2021-09-24,Polygon,peggedVAR,826985.0
2021-09-25,Polygon,peggedVAR,823026.0
2021-09-26,Polygon,peggedVAR,825551.0
2021-09-27,Polygon,peggedVAR,817889.0
2021-09-28,Polygon,peggedVAR,814820.0
2021-09-29,Polygon,peggedVAR,815071.0
2021-09-30,Polygon,peggedVAR,824638.0
2021-10-01,Polygon,peggedVAR,828994.0
2021-10-02,Polygon,peggedVAR,813306.0
2021-10-03,Polygon,peggedVAR,812790.0
2021-10-04,Polygon,peggedVAR,777780.0
2021-10-05,Polygon,peggedVAR,745289.0
2021-10-06,Polygon,peggedVAR,741398.0
2021-10-07,Polygon,peggedVAR,743209.0
2021-10-08,Polygon,peggedVAR,738770.0
2021-10-09,Polygon,peggedVAR,746215.0
2021-10-10,Polygon,peggedVAR,746507.0
2021-10-11,Polygon,peggedVAR,745673.0
2021-10-12,Polygon,peggedVAR,750393.0
2021-10-13,Polygon,peggedVAR,747838.0
2021-10-14,Polygon,peggedVAR,631490.0
2021-10-15,Polygon,peggedVAR,574723.0
2021-10-16,Polygon,peggedVAR,575842.0
2021-10-17,Polygon,peggedVAR,574089.0
2021-10-18,Polygon,peggedVAR,573960.0
2021-10-19,Polygon,peggedVAR,573258.0
2021-10-20,Polygon,peggedVAR,571507.0
2021-10-21,Polygon,peggedVAR,554541.0
2021-10-22,Polygon,peggedVAR,553415.0
2021-10-23,Polygon,peggedVAR,555806.0
2021-10-24,Polygon,peggedVAR,556369.0
2021-10-25,Polygon,peggedVAR,554907.0
2021-10-26,Polygon,peggedVAR,560405.0
2021-10-27,Polygon,peggedVAR,557866.0
2021-10-28,Polygon,peggedVAR,557420.0
2021-10-29,Polygon,peggedVAR,559471.0
2021-10-30,Polygon,peggedVAR,558515.0
2021-10-31,Polygon,peggedVAR,560107.0
2021-11-01,Polygon,peggedVAR,554851.0
2021-11-02,Polygon,peggedVAR,557723.0
2021-11-03,Polygon,peggedVAR,559627.0
2021-11-04,Polygon,peggedVAR,559056.0
2021-11-05,Polygon,peggedVAR,560786.0
2021-11-06,Polygon,peggedVAR,558046.0
2021-11-07,Polygon,peggedVAR,558946.0
2021-11-08,Polygon,peggedVAR,557789.0
2021-11-09,Polygon,peggedVAR,557403.0
2021-11-10,Polygon,peggedVAR,558963.0
2021-11-11,Polygon,peggedVAR,558881.0
2021-11-12,Polygon,peggedVAR,565316.0
2021-11-13,Polygon,peggedVAR,565134.0
2021-11-14,Polygon,peggedVAR,538907.0
2021-11-15,Polygon,peggedVAR,542389.0
2021-11-16,Polygon,peggedVAR,540129.0
2021-11-17,Polygon,peggedVAR,540282.0
2021-11-18,Polygon,peggedVAR,542087.0
2021-11-19,Polygon,peggedVAR,537163.0
2021-11-20,Polygon,peggedVAR,542512.0
2021-11-21,Polygon,peggedVAR,549548.0
2021-11-22,Polygon,peggedVAR,550170.0
2021-11-23,Polygon,peggedVAR,599732.0
2021-11-24,Polygon,peggedVAR,599246.0
2021-11-25,Polygon,peggedVAR,599409.0
2021-11-26,Polygon,peggedVAR,610747.0
2021-11-27,Polygon,peggedVAR,611299.0
2021-11-28,Polygon,peggedVAR,611183.0
2021-11-29,Polygon,peggedVAR,611300.0
2021-11-30,Polygon,peggedVAR,608862.0
2021-12-01,Polygon,peggedVAR,598165.0
2021-12-02,Polygon,peggedVAR,599490.0
2021-12-03,Polygon,peggedVAR,598805.0
2021-12-04,Polygon,peggedVAR,605900.0
2021-12-05,Polygon,peggedVAR,585194.0
2021-12-06,Polygon,peggedVAR,604494.0
2021-12-07,Polygon,peggedVAR,604124.0
2021-12-08,Polygon,peggedVAR,604776.0
2021-12-09,Polygon,peggedVAR,604146.0
2021-12-10,Polygon,peggedVAR,603646.0
2021-12-11,Polygon,peggedVAR,599167.0
2021-12-12,Polygon,peggedVAR,601907.0
2021-12-13,Polygon,peggedVAR,604188.0
2021-12-14,Polygon,peggedVAR,603781.0
2021-12-15,Polygon,peggedVAR,606125.0
2021-12-16,Polygon,peggedVAR,603908.0
2021-12-17,Polygon,peggedVAR,584893.0
2021-12-18,Polygon,peggedVAR,584364.0
2021-12-19,Polygon,peggedVAR,585879.0
2021-12-20,Polygon,peggedVAR,584567.0
2021-12-21,Polygon,peggedVAR,587513.0
2021-12-22,Polygon,peggedVAR,586770.0
2021-12-23,Polygon,peggedVAR,587458.0
2021-12-24,Polygon,peggedVAR,588004.0
2021-12-25,Polygon,peggedVAR,586032.0
2021-12-26,Polygon,peggedVAR,586004.0
2021-12-27,Polygon,peggedVAR,585507.0
2021-12-28,Polygon,peggedVAR,586042.0
2021-12-29,Polygon,peggedVAR,556698.0
2021-12-30,Polygon,peggedVAR,563282.0
2021-12-31,Polygon,peggedVAR,562218.0
2022-01-01,Polygon,peggedVAR,560893.0
2022-01-02,Polygon,peggedVAR,564572.0
2022-01-03,Polygon,peggedVAR,539207.0
2022-01-04,Polygon,peggedVAR,539590.0
2022-01-05,Polygon,peggedVAR,538722.0
2022-01-06,Polygon,peggedVAR,541529.0
2022-01-07,Polygon,peggedVAR,541237.0
2022-01-08,Polygon,peggedVAR,541955.0
2022-01-09,Polygon,peggedVAR,525771.0
2022-01-10,Polygon,peggedVAR,502532.0
2022-01-11,Polygon,peggedVAR,476990.0
2022-01-12,Polygon,peggedVAR,475448.0
2022-01-13,Polygon,peggedVAR,491752.0
2022-01-14,Polygon,peggedVAR,576494.0
2022-01-15,Polygon,peggedVAR,499360.0
2022-01-16,Polygon,peggedVAR,500121.0
2022-01-17,Polygon,peggedVAR,498367.0
2022-01-18,Polygon,peggedVAR,499798.0
2022-01-19,Polygon,peggedVAR,498447.0
2022-01-20,Polygon,peggedVAR,496837.0
2022-01-21,Polygon,peggedVAR,498509.0
2022-01-22,Polygon,peggedVAR,494424.0
2022-01-23,Polygon,peggedVAR,499651.0
2022-01-24,Polygon,peggedVAR,468988.0
2022-01-25,Polygon,peggedVAR,469304.0
2022-01-26,Polygon,peggedVAR,469861.0
2022-01-27,Polygon,peggedVAR,455981.0
2022-01-28,Polygon,peggedVAR,439228.0
2022-01-29,Polygon,peggedVAR,463418.0
2022-01-30,Polygon,peggedVAR,467358.0
2022-01-31,Polygon,peggedVAR,453458.0
2022-02-01,Polygon,peggedVAR,456687.0
2022-02-02,Polygon,peggedVAR,455711.0
2022-02-03,Polygon,peggedVAR,454978.0
2022-02-04,Polygon,peggedVAR,453281.0
2022-02-05,Polygon,peggedVAR,449294.0
2022-02-06,Polygon,peggedVAR,451868.0
2022-02-07,Polygon,peggedVAR,452579.0
2022-02-08,Polygon,peggedVAR,448213.0
2022-02-09,Polygon,peggedVAR,452551.0
2022-02-10,Polygon,peggedVAR,452304.0
2022-02-11,Polygon,peggedVAR,453076.0
2022-02-12,Polygon,peggedVAR,452049.0
2022-02-13,Polygon,peggedVAR,452167.0
2022-02-14,Polygon,peggedVAR,452788.0
2022-02-15,Polygon,peggedVAR,450714.0
2022-02-16,Polygon,peggedVAR,461287.0
2022-02-17,Polygon,peggedVAR,460548.0
2022-02-18,Polygon,peggedVAR,459973.0
2022-02-19,Polygon,peggedVAR,461868.0
2022-02-20,Polygon,peggedVAR,462230.0
2022-02-21,Polygon,peggedVAR,460340.0
2022-02-22,Polygon,peggedVAR,459738.0
2022-02-23,Polygon,peggedVAR,459738.0
2022-02-24,Polygon,peggedVAR,463406.0
2022-02-25,Polygon,peggedVAR,463735.0
2022-02-26,Polygon,peggedVAR,461443.0
2022-02-27,Polygon,peggedVAR,463454.0
2022-02-28,Polygon,peggedVAR,463283.0
2022-03-01,Polygon,peggedVAR,462430.0
2022-03-02,Polygon,peggedVAR,463216.0
2022-03-03,Polygon,peggedVAR,461024.0
2022-03-04,Polygon,peggedVAR,462087.0
2022-03-05,Polygon,peggedVAR,462813.0
2022-03-06,Polygon,peggedVAR,222276.0
2022-03-07,Polygon,peggedVAR,221762.0
2022-03-08,Polygon,peggedVAR,222605.0
2022-03-09,Polygon,peggedVAR,221267.0
2022-03-10,Polygon,peggedVAR,222229.0
2022-03-11,Polygon,peggedVAR,221586.0
2022-03-12,Polygon,peggedVAR,220591.0
2022-03-13,Polygon,peggedVAR,221364.0
2022-03-14,Polygon,peggedVAR,221803.0
2022-03-15,Polygon,peggedVAR,221378.0
2022-03-16,Polygon,peggedVAR,221321.0
2022-03-17,Polygon,peggedVAR,222219.0
2022-03-18,Polygon,peggedVAR,221688.0
2022-03-19,Polygon,peggedVAR,221696.0
2022-03-20,Polygon,peggedVAR,221238.0
2022-03-21,Polygon,peggedVAR,221261.0
2022-03-22,Polygon,peggedVAR,221233.0
2022-03-23,Polygon,peggedVAR,221582.0
2022-03-24,Polygon,peggedVAR,220751.0
2022-03-25,Polygon,peggedVAR,220594.0
2022-03-26,Polygon,peggedVAR,221703.0
2022-03-27,Polygon,peggedVAR,221544.0
2022-03-28,Polygon,peggedVAR,221463.0
2022-03-29,Polygon,peggedVAR,220371.0
2022-03-30,Polygon,peggedVAR,221769.0
2022-03-31,Polygon,peggedVAR,221357.0
2022-04-01,Polygon,peggedVAR,222033.0
2022-04-02,Polygon,peggedVAR,222074.0
2022-04-03,Polygon,peggedVAR,226131.0
2022-04-04,Polygon,peggedVAR,226467.0
2022-04-05,Polygon,peggedVAR,226178.0
2022-04-06,Polygon,peggedVAR,225681.0
2022-04-07,Polygon,peggedVAR,226723.0
2022-04-08,Polygon,peggedVAR,225964.0
2022-04-09,Polygon,peggedVAR,226929.0
2022-04-10,Polygon,peggedVAR,232937.0
2022-04-11,Polygon,peggedVAR,232274.0
2022-04-12,Polygon,peggedVAR,232003.0
2022-04-13,Polygon,peggedVAR,233193.0
2022-04-14,Polygon,peggedVAR,232519.0
2022-04-15,Polygon,peggedVAR,233089.0
2022-04-16,Polygon,peggedVAR,233330.0
2022-04-17,Polygon,peggedVAR,232501.0
2022-04-18,Polygon,peggedVAR,233261.0
2022-04-19,Polygon,peggedVAR,233045.0
2022-04-20,Polygon,peggedVAR,232836.0
2022-04-21,Polygon,peggedVAR,232663.0
2022-04-22,Polygon,peggedVAR,233159.0
2022-04-23,Polygon,peggedVAR,233362.0
2022-04-24,Polygon,peggedVAR,233150.0
2022-04-25,Polygon,peggedVAR,232064.0
2022-04-26,Polygon,peggedVAR,232403.0
2022-04-27,Polygon,peggedVAR,233281.0
2022-04-28,Polygon,peggedVAR,232982.0
2022-04-29,Polygon,peggedVAR,168025.0
2022-04-30,Polygon,peggedVAR,168274.0
2022-05-01,Polygon,peggedVAR,168718.0
2022-05-02,Polygon,peggedVAR,167921.0
2022-05-03,Polygon,peggedVAR,167681.0
2022-05-04,Polygon,peggedVAR,167849.0
2022-05-05,Polygon,peggedVAR,168189.0
2022-05-06,Polygon,peggedVAR,168148.0
2022-05-07,Polygon,peggedVAR,167656.0
2022-05-08,Polygon,peggedVAR,167512.0
2022-05-09,Polygon,peggedVAR,160067.0
2022-05-10,Polygon,peggedVAR,159144.0
2022-05-11,Polygon,peggedVAR,159033.0
2022-05-12,Polygon,peggedVAR,159478.0
2022-05-13,Polygon,peggedVAR,154097.0
2022-05-14,Polygon,peggedVAR,131898.0
2022-05-15,Polygon,peggedVAR,120286.0
2022-05-16,Polygon,peggedVAR,119403.0
2022-05-17,Polygon,peggedVAR,119024.0
2022-05-18,Polygon,peggedVAR,118877.0
2022-05-19,Polygon,peggedVAR,117706.0
2022-05-20,Polygon,peggedVAR,117983.0
2022-05-21,Polygon,peggedVAR,117934.0
2022-05-22,Polygon,peggedVAR,117977.0
2022-05-23,Polygon,peggedVAR,117732.0
2022-05-24,Polygon,peggedVAR,117837.0
2022-05-25,Polygon,peggedVAR,117379.0
2022-05-26,Polygon,peggedVAR,117467.0
2022-05-27,Polygon,peggedVAR,117723.0
2022-05-28,Polygon,peggedVAR,117643.0
2022-05-29,Polygon,peggedVAR,117305.0
2022-05-30,Polygon,peggedVAR,116841.0
2022-05-31,Polygon,peggedVAR,117207.0
2022-06-01,Polygon,peggedVAR,117252.0
2022-06-02,Polygon,peggedVAR,117324.0
2022-06-03,Polygon,peggedVAR,117151.0
2022-06-04,Polygon,peggedVAR,117360.0
2022-06-05,Polygon,peggedVAR,116839.0
2022-06-06,Polygon,peggedVAR,117155.0
2022-06-07,Polygon,peggedVAR,121148.0
2022-06-08,Polygon,peggedVAR,121132.0
2022-06-09,Polygon,peggedVAR,121067.0
2022-06-10,Polygon,peggedVAR,119861.0
2022-06-11,Polygon,peggedVAR,122027.0
2022-06-12,Polygon,peggedVAR,122029.0
2022-06-13,Polygon,peggedVAR,121864.0
2022-06-14,Polygon,peggedVAR,122614.0
2022-06-15,Polygon,peggedVAR,108214.0
2022-06-16,Polygon,peggedVAR,98423.0
2022-06-17,Polygon,peggedVAR,98266.0
2022-06-18,Polygon,peggedVAR,80111.0
2022-06-19,Polygon,peggedVAR,80630.0
2022-06-20,Polygon,peggedVAR,78745.0
2022-06-21,Polygon,peggedVAR,79071.0
2022-06-22,Polygon,peggedVAR,79057.0
2022-06-23,Polygon,peggedVAR,79503.0
2022-06-24,Polygon,peggedVAR,79187.0
2022-06-25,Polygon,peggedVAR,79510.0
2022-06-26,Polygon,peggedVAR,79254.0
2022-06-27,Polygon,peggedVAR,82806.0
2022-06-28,Polygon,peggedVAR,83253.0
2022-06-29,Polygon,peggedVAR,83755.0
2022-06-30,Polygon,peggedVAR,62428.0
2022-07-01,Polygon,peggedVAR,62101.0
2022-07-02,Polygon,peggedVAR,61608.0
2022-07-03,Polygon,peggedVAR,56072.0
2022-07-04,Polygon,peggedVAR,58222.0
2022-07-05,Polygon,peggedVAR,60554.0
2022-07-06,Polygon,peggedVAR,63332.0
2022-07-07,Polygon,peggedVAR,62814.0
2022-07-08,Polygon,peggedVAR,65954.0
2022-07-09,Polygon,peggedVAR,69782.0
2022-07-10,Polygon,peggedVAR,69282.0
2022-07-11,Polygon,peggedVAR,69424.0
2022-07-12,Polygon,peggedVAR,69398.0
2022-07-13,Polygon,peggedVAR,68731.0
2022-07-14,Polygon,peggedVAR,68858.0
2022-07-15,Polygon,peggedVAR,68615.0
2022-07-16,Polygon,peggedVAR,70955.0
2022-07-17,Polygon,peggedVAR,71821.0
2022-07-18,Polygon,peggedVAR,71932.0
2022-07-19,Polygon,peggedVAR,71776.0
2022-07-20,Polygon,peggedVAR,73351.0
2022-07-21,Polygon,peggedVAR,73263.0
2022-07-22,Polygon,peggedVAR,73225.0
2022-07-23,Polygon,peggedVAR,71894.0
2022-07-24,Polygon,peggedVAR,71893.0
2022-07-25,Polygon,peggedVAR,71495.0
2022-07-26,Polygon,peggedVAR,71148.0
2022-07-27,Polygon,peggedVAR,70397.0
2022-07-28,Polygon,peggedVAR,69999.0
2022-07-29,Polygon,peggedVAR,71956.0
2022-07-30,Polygon,peggedVAR,71923.0
2022-07-31,Polygon,peggedVAR,72192.0
2022-08-01,Polygon,peggedVAR,71956.0
2022-08-02,Polygon,peggedVAR,71982.0
2022-08-03,Polygon,peggedVAR,71798.0
2022-08-04,Polygon,peggedVAR,71937.0
2022-08-05,Polygon,peggedVAR,72031.0
2022-08-06,Polygon,peggedVAR,72040.0
2022-08-07,Polygon,peggedVAR,71740.0
2022-08-08,Polygon,peggedVAR,71956.0
2022-08-09,Polygon,peggedVAR,72399.0
2022-08-10,Polygon,peggedVAR,72682.0
2022-08-11,Polygon,peggedVAR,72202.0
2022-08-12,Polygon,peggedVAR,71949.0
2022-08-13,Polygon,peggedVAR,71887.0
2022-08-14,Polygon,peggedVAR,74334.0
2022-08-15,Polygon,peggedVAR,74713.0
2022-08-16,Polygon,peggedVAR,73901.0
2022-08-17,Polygon,peggedVAR,73805.0
2022-08-18,Polygon,peggedVAR,74403.0
2022-08-19,Polygon,peggedVAR,73752.0
2022-08-20,Polygon,peggedVAR,71291.0
2022-08-21,Polygon,peggedVAR,71118.0
2022-08-22,Polygon,peggedVAR,70769.0
2022-08-23,Polygon,peggedVAR,70598.0
2022-08-24,Polygon,peggedVAR,68127.0
2022-08-25,Polygon,peggedVAR,68439.0
2022-08-26,Polygon,peggedVAR,68391.0
2022-08-27,Polygon,peggedVAR,67460.0
2022-08-28,Polygon,peggedVAR,67126.0
2022-08-29,Polygon,peggedVAR,66633.0
2022-08-30,Polygon,peggedVAR,66507.0
2022-08-31,Polygon,peggedVAR,66217.0
2022-09-01,Polygon,peggedVAR,66880.0
2022-09-02,Polygon,peggedVAR,66773.0
2022-09-03,Polygon,peggedVAR,64543.0
2022-09-04,Polygon,peggedVAR,64574.0
2022-09-05,Polygon,peggedVAR,64615.0
2022-09-06,Polygon,peggedVAR,64504.0
2022-09-07,Polygon,peggedVAR,65137.0
2022-09-08,Polygon,peggedVAR,64898.0
2022-09-09,Polygon,peggedVAR,70010.0
2022-09-10,Polygon,peggedVAR,69594.0
2022-09-11,Polygon,peggedVAR,69565.0
2022-09-12,Polygon,peggedVAR,69135.0
2022-09-13,Polygon,peggedVAR,68897.0
2022-09-14,Polygon,peggedVAR,69147.0
2022-09-15,Polygon,peggedVAR,69637.0
2022-09-16,Polygon,peggedVAR,69170.0
2022-09-17,Polygon,peggedVAR,67848.0
2022-09-18,Polygon,peggedVAR,68329.0
2022-09-19,Polygon,peggedVAR,68000.0
2022-09-20,Polygon,peggedVAR,67769.0
2022-09-21,Polygon,peggedVAR,67628.0
2022-09-22,Polygon,peggedVAR,66914.0
2022-09-23,Polygon,peggedVAR,66777.0
2022-09-24,Polygon,peggedVAR,66914.0
2022-09-25,Polygon,peggedVAR,61710.0
2022-09-26,Polygon,peggedVAR,61931.0
2022-09-27,Polygon,peggedVAR,61995.0
2022-09-28,Polygon,peggedVAR,61941.0
2022-09-29,Polygon,peggedVAR,61723.0
2022-09-30,Polygon,peggedVAR,61955.0
2022-10-01,Polygon,peggedVAR,61896.0
2022-10-02,Polygon,peggedVAR,61922.0
2022-10-03,Polygon,peggedVAR,61838.0
2022-10-04,Polygon,peggedVAR,61843.0
2022-10-05,Polygon,peggedVAR,61758.0
2022-10-06,Polygon,peggedVAR,61672.0
2022-10-07,Polygon,peggedVAR,61680.0
2022-10-08,Polygon,peggedVAR,61736.0
2022-10-09,Polygon,peggedVAR,61694.0
2022-10-10,Polygon,peggedVAR,71825.0
2022-10-11,Polygon,peggedVAR,71563.0
2022-10-12,Polygon,peggedVAR,71596.0
2022-10-13,Polygon,peggedVAR,71591.0
2022-10-14,Polygon,peggedVAR,71832.0
2022-10-15,Polygon,peggedVAR,71814.0
2022-10-16,Polygon,peggedVAR,71872.0
2022-10-17,Polygon,peggedVAR,71864.0
2022-10-18,Polygon,peggedVAR,60744.0
2022-10-19,Polygon,peggedVAR,60639.0
2022-10-20,Polygon,peggedVAR,60590.0
2022-10-21,Polygon,peggedVAR,60486.0
2022-10-22,Polygon,peggedVAR,60641.0
2022-10-23,Polygon,peggedVAR,59713.0
2022-10-24,Polygon,peggedVAR,59852.0
2022-10-25,Polygon,peggedVAR,71620.0
2022-10-26,Polygon,peggedVAR,71695.0
2022-10-27,Polygon,peggedVAR,71796.0
2022-10-28,Polygon,peggedVAR,72712.0
2022-10-29,Polygon,peggedVAR,72618.0
2022-10-30,Polygon,peggedVAR,74412.0
