asset,date,price_usd,market_cap,volume_24h
ethereum,2020-05-19,214.58,,136846948.5568056
ethereum,2020-05-20,209.98,,143704806.1752408
ethereum,2020-05-21,198.74,,203445710.9628449
ethereum,2020-05-22,207.36,,159972608.5341661
ethereum,2020-05-23,206.6,,99461068.1046647
ethereum,2020-05-24,199.9,,138917619.2336207
ethereum,2020-05-25,204.15,,95411610.7976347
ethereum,2020-05-26,200.89,,96116808.8580913
ethereum,2020-05-27,208.29,,101445351.0256632
ethereum,2020-05-28,220.21,,136361627.3464155
ethereum,2020-05-29,220.67,,133220045.4954706
ethereum,2020-05-30,243.66,,238678839.8093044
ethereum,2020-05-31,231.57,,194867426.2941862
ethereum,2020-06-01,248.23,,198791911.8470442
ethereum,2020-06-02,237.71,,230680327.3092915
ethereum,2020-06-03,244.52,,120179301.1789864
ethereum,2020-06-04,243.21,,162460397.6276741
ethereum,2020-06-05,240.03,,122084004.5169755
ethereum,2020-06-06,241.94,,93979350.8126339
ethereum,2020-06-07,244.56,,137165732.6476166
ethereum,2020-06-08,246.4,,93355224.9683087
ethereum,2020-06-09,243.8,,102374504.5738972
ethereum,2020-06-10,247.78,,105797248.2474257
ethereum,2020-06-11,230.51,,195063781.2764491
ethereum,2020-06-12,237.55,,105069425.0901067
ethereum,2020-06-13,238.11,,60087772.6524653
ethereum,2020-06-14,231.77,,71575514.0802726
ethereum,2020-06-15,230.86,,197907504.7787736
ethereum,2020-06-16,235.3,,116456364.2312683
ethereum,2020-06-17,233.82,,111415059.0562623
ethereum,2020-06-18,231.27,,77542070.3332709
ethereum,2020-06-19,229.0,,91117706.1551394
ethereum,2020-06-20,228.89,,69343699.9095483
ethereum,2020-06-21,228.04,,58868166.5061044
ethereum,2020-06-22,243.13,,178707156.1893139
ethereum,2020-06-23,243.14,,107457002.5246246
ethereum,2020-06-24,234.58,,220763040.4337494
ethereum,2020-06-25,232.5,,142697463.3801044
ethereum,2020-06-26,229.64,,144805505.1915824
ethereum,2020-06-27,220.94,,145264632.2638192
ethereum,2020-06-28,224.93,,99423540.1393194
ethereum,2020-06-29,227.93,,134510531.1976673
ethereum,2020-06-30,225.6,,93802207.2735736
ethereum,2020-07-01,230.99,,118322932.8549573
ethereum,2020-07-02,226.46,,134976975.123197
ethereum,2020-07-03,224.87,,71286978.5035675
ethereum,2020-07-04,229.17,,69899468.2799188
ethereum,2020-07-05,227.56,,80528660.6191943
ethereum,2020-07-06,241.6,,203334727.8501395
ethereum,2020-07-07,239.39,,143122828.3751188
ethereum,2020-07-08,246.95,,233460700.7551814
ethereum,2020-07-09,241.98,,157541370.0048182
ethereum,2020-07-10,241.26,,108806462.4650965
ethereum,2020-07-11,239.19,,70548557.6778391
ethereum,2020-07-12,242.79,,112487552.4340124
ethereum,2020-07-13,239.5,,146193291.9106761
ethereum,2020-07-14,240.44,,102105027.1319308
ethereum,2020-07-15,238.61,,88059682.4834364
ethereum,2020-07-16,233.57,,137208323.2015733
ethereum,2020-07-17,232.67,,75931058.422653
ethereum,2020-07-18,235.67,,80046747.8322333
ethereum,2020-07-19,239.11,,82120072.993628
ethereum,2020-07-20,236.01,,94314378.9381991
ethereum,2020-07-21,245.59,,154502240.9411989
ethereum,2020-07-22,263.74,,180692677.2139563
ethereum,2020-07-23,275.3,,287217202.7201216
ethereum,2020-07-24,279.15,,256347245.548149
ethereum,2020-07-25,305.26,,308799629.3611433
ethereum,2020-07-26,311.0,,392346895.3226708
ethereum,2020-07-27,321.93,,527292799.2879138
ethereum,2020-07-28,316.77,,346187853.275929
ethereum,2020-07-29,317.71,,254201662.1334094
ethereum,2020-07-30,334.87,,328286452.5182911
ethereum,2020-07-31,346.33,,323282981.0159196
ethereum,2020-08-01,387.0,,527543444.8628841
ethereum,2020-08-02,372.42,,878397036.2975191
ethereum,2020-08-03,385.94,,462170587.4785027
ethereum,2020-08-04,389.61,,461794422.2048685
ethereum,2020-08-05,400.72,,444335097.149393
ethereum,2020-08-06,394.77,,325718417.7160069
ethereum,2020-08-07,379.34,,398625567.063912
ethereum,2020-08-08,397.03,,240999198.0242852
ethereum,2020-08-09,390.14,,233057462.9273968
ethereum,2020-08-10,395.44,,326372434.8970591
ethereum,2020-08-11,379.0,,381981614.6216723
ethereum,2020-08-12,387.18,,285872467.6440937
ethereum,2020-08-13,424.54,,604810975.131857
ethereum,2020-08-14,438.11,,477180580.0618325
ethereum,2020-08-15,432.32,,296652970.4823194
ethereum,2020-08-16,433.62,,305445885.81667
ethereum,2020-08-17,430.89,,375038999.5075165
ethereum,2020-08-18,421.95,,316635286.9929217
ethereum,2020-08-19,407.46,,400208683.3467271
ethereum,2020-08-20,415.94,,273292342.1903448
ethereum,2020-08-21,387.97,,347455883.4533063
ethereum,2020-08-22,395.24,,250069873.3972314
ethereum,2020-08-23,390.71,,173799978.0351114
ethereum,2020-08-24,407.68,,287991794.2205841
ethereum,2020-08-25,382.93,,375681480.186943
ethereum,2020-08-26,385.81,,284504413.0936192
ethereum,2020-08-27,383.27,,336647752.2942245
ethereum,2020-08-28,395.11,,286555001.9941838
ethereum,2020-08-29,398.65,,263787683.0280837
ethereum,2020-08-30,428.94,,370467271.0990347
ethereum,2020-08-31,433.79,,447866996.1851148
ethereum,2020-09-01,475.4,,813662129.650488
ethereum,2020-09-02,439.5,,844475154.7160805
ethereum,2020-09-03,381.4,,995567239.0084027
ethereum,2020-09-04,385.26,,696658932.1154275
ethereum,2020-09-05,335.01,,967730464.9055164
ethereum,2020-09-06,352.8,,691925087.3968109
ethereum,2020-09-07,353.59,,596754172.7008404
ethereum,2020-09-08,337.39,,476444912.544635
ethereum,2020-09-09,350.85,,304910633.8008896
ethereum,2020-09-10,367.93,,416598205.666048
ethereum,2020-09-11,373.63,,308822715.1336563
ethereum,2020-09-12,387.78,,287133871.2472908
ethereum,2020-09-13,366.42,,367969518.5134887
ethereum,2020-09-14,377.12,,387238794.6809715
ethereum,2020-09-15,364.06,,328317009.5683461
ethereum,2020-09-16,365.11,,306622238.0715521
ethereum,2020-09-17,389.36,,479026710.8966147
ethereum,2020-09-18,384.39,,308748579.8160324
ethereum,2020-09-19,385.25,,218785730.1401785
ethereum,2020-09-20,371.04,,259700927.4782103
ethereum,2020-09-21,340.36,,452134893.6340581
ethereum,2020-09-22,344.21,,288166815.515037
ethereum,2020-09-23,320.72,,313808761.0904388
ethereum,2020-09-24,348.97,,360708689.4043797
ethereum,2020-09-25,351.92,,298266918.8006485
ethereum,2020-09-26,353.92,,186812160.3754369
ethereum,2020-09-27,357.49,,202411362.6832329
ethereum,2020-09-28,353.96,,273063157.7899911
ethereum,2020-09-29,359.79,,208028826.4871165
ethereum,2020-09-30,359.83,,177784824.5178192
ethereum,2020-10-01,352.85,,271468849.7985116
ethereum,2020-10-02,345.6,,251829017.5194802
ethereum,2020-10-03,345.95,,105401893.3573436
ethereum,2020-10-04,352.37,,119961274.7006572
ethereum,2020-10-05,353.62,,132656713.0440939
ethereum,2020-10-06,340.75,,221765553.5868091
ethereum,2020-10-07,341.58,,183873686.3904315
ethereum,2020-10-08,350.95,,217322066.9780238
ethereum,2020-10-09,365.02,,232878561.8852136
ethereum,2020-10-10,370.52,,220607973.0122731
ethereum,2020-10-11,374.16,,139329772.5403167
ethereum,2020-10-12,386.51,,320587055.5297957
ethereum,2020-10-13,381.04,,246276552.0090227
ethereum,2020-10-14,378.69,,216288026.9592086
ethereum,2020-10-15,377.64,,238396852.7839282
ethereum,2020-10-16,365.5,,241127894.7024508
ethereum,2020-10-17,368.32,,104838880.4561034
ethereum,2020-10-18,378.11,,120818450.6211803
ethereum,2020-10-19,379.3,,218372639.9570232
ethereum,2020-10-20,368.52,,229928443.79691
ethereum,2020-10-21,390.38,,472488832.7162745
ethereum,2020-10-22,413.98,,447211002.5012588
ethereum,2020-10-23,409.11,,299943190.9306372
ethereum,2020-10-24,412.14,,172799824.648682
ethereum,2020-10-25,405.86,,170054743.3187452
ethereum,2020-10-26,392.52,,356208480.5857119
ethereum,2020-10-27,403.45,,302529716.8760417
ethereum,2020-10-28,388.23,,335751199.3037473
ethereum,2020-10-29,387.13,,222669504.875317
ethereum,2020-10-30,382.49,,294342545.9808745
ethereum,2020-10-31,386.46,,181136851.4537413
ethereum,2020-11-01,396.67,,171238317.7003239
ethereum,2020-11-02,383.02,,304223545.8920344
ethereum,2020-11-03,387.88,,286291773.9684845
ethereum,2020-11-04,402.49,,454481208.4020098
ethereum,2020-11-05,416.69,,601591250.401249
ethereum,2020-11-06,455.91,,736015135.6272103
ethereum,2020-11-07,435.21,,743871175.7821234
ethereum,2020-11-08,454.3,,375679148.2350396
ethereum,2020-11-09,444.32,,491928164.9812434
ethereum,2020-11-10,450.34,,388190148.2078951
ethereum,2020-11-11,463.09,,559228791.8903509
ethereum,2020-11-12,462.39,,455971309.2168546
ethereum,2020-11-13,476.43,,456232937.2061303
ethereum,2020-11-14,460.89,,340142257.1936976
ethereum,2020-11-15,448.08,,301406126.4593118
ethereum,2020-11-16,460.55,,370889706.6992328
ethereum,2020-11-17,482.15,,544239665.3817517
ethereum,2020-11-18,478.41,,706704397.4108689
ethereum,2020-11-19,471.25,,387199111.3794474
ethereum,2020-11-20,510.12,,756660192.8607566
ethereum,2020-11-21,552.35,,815402228.5228121
ethereum,2020-11-22,560.03,,1014064539.0881493
ethereum,2020-11-23,608.58,,1218150934.3114774
ethereum,2020-11-24,604.97,,976376501.3114749
ethereum,2020-11-25,569.5,,716972340.6745203
ethereum,2020-11-26,519.83,,1386030255.168072
ethereum,2020-11-27,518.68,,558985308.9023646
ethereum,2020-11-28,537.52,,475169074.6903887
ethereum,2020-11-29,576.3,,471629262.2432986
ethereum,2020-11-30,616.66,,895373784.8300442
ethereum,2020-12-01,585.26,,1300668283.3196802
ethereum,2020-12-02,596.89,,632858653.2050232
ethereum,2020-12-03,615.85,,568024618.941039
ethereum,2020-12-04,567.24,,624543865.9008652
ethereum,2020-12-05,596.8,,410382624.7425348
ethereum,2020-12-06,601.54,,359236400.2949933
ethereum,2020-12-07,591.28,,295598087.027998
ethereum,2020-12-08,554.94,,461781203.1617209
ethereum,2020-12-09,573.09,,555142155.8826528
ethereum,2020-12-10,558.99,,341352126.267061
ethereum,2020-12-11,544.43,,419607430.4473458
ethereum,2020-12-12,568.04,,320867352.4615561
ethereum,2020-12-13,590.7,,383072560.34673
ethereum,2020-12-14,586.29,,288110223.9524879
ethereum,2020-12-15,588.64,,334543178.3693921
ethereum,2020-12-16,637.18,,725009244.4077353
ethereum,2020-12-17,642.7,,1307445033.121825
ethereum,2020-12-18,653.85,,646217791.2296861
ethereum,2020-12-19,658.03,,564029933.2588522
ethereum,2020-12-20,638.18,,533109285.6519477
ethereum,2020-12-21,607.58,,524208673.9086238
ethereum,2020-12-22,636.45,,563872004.6334918
ethereum,2020-12-23,585.56,,733443630.3656118
ethereum,2020-12-24,612.31,,519843556.9816631
ethereum,2020-12-25,626.82,,494089140.8572327
ethereum,2020-12-26,637.44,,607664782.0108947
ethereum,2020-12-27,685.11,,1247547956.8239436
ethereum,2020-12-28,730.41,,1180438285.4884064
ethereum,2020-12-29,732.0,,794643540.4901237
ethereum,2020-12-30,752.17,,743546676.7544626
ethereum,2020-12-31,736.42,,638503822.3940645
ethereum,2021-01-01,728.91,,496072043.7774074
ethereum,2021-01-02,774.56,,1024472182.612087
ethereum,2021-01-03,978.28,,2522411859.73161
ethereum,2021-01-04,1041.43,,4303634203.219599
ethereum,2021-01-05,1099.56,,2857050280.0081425
ethereum,2021-01-06,1208.42,,2725262121.288513
ethereum,2021-01-07,1224.87,,2406219891.368534
ethereum,2021-01-08,1216.93,,2543427452.5801253
ethereum,2021-01-09,1276.0,,1780137376.4164696
ethereum,2021-01-10,1254.25,,2517791852.407762
ethereum,2021-01-11,1087.01,,4323564508.699637
ethereum,2021-01-12,1050.16,,2491067092.510127
ethereum,2021-01-13,1129.89,,1664178969.0738044
ethereum,2021-01-14,1231.62,,1825860914.1737955
ethereum,2021-01-15,1168.53,,2302781118.9587393
ethereum,2021-01-16,1227.83,,1927453174.611793
ethereum,2021-01-17,1232.45,,1606424364.4970417
ethereum,2021-01-18,1258.45,,1223628040.7372608
ethereum,2021-01-19,1365.36,,3120980923.930309
ethereum,2021-01-20,1376.99,,2931656296.4670005
ethereum,2021-01-21,1110.96,,2857288905.5771327
ethereum,2021-01-22,1232.62,,2360267831.3175545
ethereum,2021-01-23,1233.6,,1250575691.7627306
ethereum,2021-01-24,1392.51,,1996765627.5405192
ethereum,2021-01-25,1317.88,,2644267236.8971877
ethereum,2021-01-26,1365.97,,2216751668.3927126
ethereum,2021-01-27,1239.03,,2554649901.074845
ethereum,2021-01-28,1329.69,,1790490878.1937943
ethereum,2021-01-29,1379.5,,3077996801.2317657
ethereum,2021-01-30,1378.05,,1414231402.5438833
ethereum,2021-01-31,1312.55,,1276842259.9713488
ethereum,2021-02-01,1374.17,,1449463766.7237952
ethereum,2021-02-02,1511.87,,2821617332.399785
ethereum,2021-02-03,1664.49,,2418887041.5875616
ethereum,2021-02-04,1595.67,,2693099602.275608
ethereum,2021-02-05,1719.19,,2011685911.1668868
ethereum,2021-02-06,1676.35,,1940057857.9438982
ethereum,2021-02-07,1611.62,,2044371589.0232763
ethereum,2021-02-08,1750.15,,2255426926.0199776
ethereum,2021-02-09,1769.13,,2080818891.698905
ethereum,2021-02-10,1740.78,,2149076144.4076576
ethereum,2021-02-11,1785.62,,1301681871.563269
ethereum,2021-02-12,1840.26,,1635426867.7740927
ethereum,2021-02-13,1814.96,,1395594093.2839975
ethereum,2021-02-14,1800.42,,1230043295.0342839
ethereum,2021-02-15,1779.25,,1860338371.8974078
ethereum,2021-02-16,1781.99,,1455884891.92438
ethereum,2021-02-17,1849.88,,1437546812.9718318
ethereum,2021-02-18,1939.61,,1787383532.102376
ethereum,2021-02-19,1955.0,,1533991632.1295462
ethereum,2021-02-20,1913.0,,2493836246.4871454
ethereum,2021-02-21,1933.53,,1467970937.2850726
ethereum,2021-02-22,1777.58,,3200483176.9795847
ethereum,2021-02-23,1577.89,,3931407907.5342765
ethereum,2021-02-24,1623.39,,2261264845.4650745
ethereum,2021-02-25,1481.75,,1650582276.8718638
ethereum,2021-02-26,1444.59,,2004016547.111193
ethereum,2021-02-27,1458.13,,1375946816.3325431
ethereum,2021-02-28,1419.18,,1929140046.6462586
ethereum,2021-03-01,1569.86,,1642627276.3105588
ethereum,2021-03-02,1486.78,,1627312282.623529
ethereum,2021-03-03,1567.69,,1676300215.0458324
ethereum,2021-03-04,1539.23,,1476463517.9864872
ethereum,2021-03-05,1528.31,,1355798089.272699
ethereum,2021-03-06,1650.35,,1611851701.8240168
ethereum,2021-03-07,1726.16,,1414988218.19354
ethereum,2021-03-08,1833.18,,1995142128.6481345
ethereum,2021-03-09,1870.51,,1570286249.4509006
ethereum,2021-03-10,1795.12,,1706230875.2676637
ethereum,2021-03-11,1825.78,,1627027458.0887964
ethereum,2021-03-12,1766.1,,1542873062.4201016
ethereum,2021-03-13,1922.35,,1718553131.9614732
ethereum,2021-03-14,1848.1,,1200354205.603357
ethereum,2021-03-15,1793.48,,1842608872.76306
ethereum,2021-03-16,1805.12,,1360127229.789916
ethereum,2021-03-17,1823.58,,1177718486.9646137
ethereum,2021-03-18,1776.08,,1092346826.5536902
ethereum,2021-03-19,1809.1,,901801564.202326
ethereum,2021-03-20,1806.1,,828404987.6527742
ethereum,2021-03-21,1782.98,,830951276.5130765
ethereum,2021-03-22,1680.97,,1019780398.7821894
ethereum,2021-03-23,1668.08,,975522491.0640426
ethereum,2021-03-24,1581.84,,1251031751.1563811
ethereum,2021-03-25,1585.74,,1115502879.6291516
ethereum,2021-03-26,1698.84,,844707873.9147714
ethereum,2021-03-27,1712.63,,753555521.6446562
ethereum,2021-03-28,1687.01,,592836644.5993392
ethereum,2021-03-29,1816.74,,1148231088.8115873
ethereum,2021-03-30,1840.46,,1039262033.3867556
ethereum,2021-03-31,1919.37,,1387448329.8618677
ethereum,2021-04-01,1968.05,,1438751530.7872293
ethereum,2021-04-02,2133.69,,1719752062.5167284
ethereum,2021-04-03,2008.52,,1601516390.597115
ethereum,2021-04-04,2075.69,,1050448906.4424022
ethereum,2021-04-05,2107.38,,1419084945.8137891
ethereum,2021-04-06,2112.21,,1420490813.0390558
ethereum,2021-04-07,1963.47,,1798606574.0535572
ethereum,2021-04-08,2080.46,,1015796231.0118822
ethereum,2021-04-09,2066.87,,885134116.0229065
ethereum,2021-04-10,2133.49,,1405364881.8583133
ethereum,2021-04-11,2151.36,,839653140.9405915
ethereum,2021-04-12,2137.69,,1244982956.770031
ethereum,2021-04-13,2299.19,,1745821661.496614
ethereum,2021-04-14,2432.6,,2294753430.627407
ethereum,2021-04-15,2514.04,,1680063463.6011207
ethereum,2021-04-16,2422.67,,2418566593.0473747
ethereum,2021-04-17,2317.6,,1504895144.9122343
ethereum,2021-04-18,2235.64,,3190809322.5104613
ethereum,2021-04-19,2161.12,,1800575928.1074944
ethereum,2021-04-20,2330.03,,2181209665.225936
ethereum,2021-04-21,2357.06,,2771995884.0361485
ethereum,2021-04-22,2397.94,,5508778905.781418
ethereum,2021-04-23,2367.39,,5719925451.745558
ethereum,2021-04-24,2213.35,,2246912953.2717814
ethereum,2021-04-25,2320.49,,1948978895.4651551
ethereum,2021-04-26,2532.6,,2652330344.6620235
ethereum,2021-04-27,2666.13,,1995139023.6148367
ethereum,2021-04-28,2748.24,,2673547154.2008715
ethereum,2021-04-29,2757.04,,2366133509.254801
ethereum,2021-04-30,2772.42,,1917297701.0995226
ethereum,2021-05-01,2944.77,,1979833188.0652046
ethereum,2021-05-02,2949.56,,1672310882.2447007
ethereum,2021-05-03,3431.04,,4243786480.415151
ethereum,2021-05-04,3239.01,,6103102520.709462
ethereum,2021-05-05,3524.26,,3955994776.901158
ethereum,2021-05-06,3489.73,,3213427394.7772655
ethereum,2021-05-07,3479.53,,2641740668.4696465
ethereum,2021-05-08,3910.26,,4170897763.922394
ethereum,2021-05-09,3923.95,,3885039042.6637073
ethereum,2021-05-10,3945.88,,6079977785.411387
ethereum,2021-05-11,4173.45,,4350260231.588787
ethereum,2021-05-12,3823.21,,6673102683.974241
ethereum,2021-05-13,3717.91,,7846531159.419687
ethereum,2021-05-14,4075.01,,4569415542.247888
ethereum,2021-05-15,3646.68,,4030586492.9649377
ethereum,2021-05-16,3582.1,,4788918304.497996
ethereum,2021-05-17,3282.51,,6401071580.734826
ethereum,2021-05-18,3375.07,,4392873871.822427
ethereum,2021-05-19,2438.92,,11641524166.98746
ethereum,2021-05-20,2768.62,,7750201898.667441
ethereum,2021-05-21,2430.98,,6898701128.841128
ethereum,2021-05-22,2294.87,,3934313840.470727
ethereum,2021-05-23,2096.39,,5907260139.54496
ethereum,2021-05-24,2648.43,,5180244966.7212305
ethereum,2021-05-25,2705.11,,5442737549.401259
ethereum,2021-05-26,2884.94,,4416389128.58148
ethereum,2021-05-27,2742.23,,3033719144.340213
ethereum,2021-05-28,2412.1,,3934662309.0444226
ethereum,2021-05-29,2278.74,,3288804154.831871
ethereum,2021-05-30,2385.98,,2726606138.631717
ethereum,2021-05-31,2706.15,,3277131772.1340704
ethereum,2021-06-01,2634.57,,3081355010.9534516
ethereum,2021-06-02,2706.22,,2616566301.6287875
ethereum,2021-06-03,2857.25,,2874856613.490244
ethereum,2021-06-04,2689.51,,3175186750.490876
ethereum,2021-06-05,2627.73,,2575726370.430859
ethereum,2021-06-06,2711.92,,1814112037.5335102
ethereum,2021-06-07,2592.05,,3149245176.9112635
ethereum,2021-06-08,2507.23,,4201646662.8817344
ethereum,2021-06-09,2610.18,,3223323188.070379
ethereum,2021-06-10,2471.09,,1874571746.4354444
ethereum,2021-06-11,2354.01,,1424975261.8077207
ethereum,2021-06-12,2370.74,,1807036943.9986246
ethereum,2021-06-13,2509.33,,1724097564.334307
ethereum,2021-06-14,2580.77,,1730260219.1338103
ethereum,2021-06-15,2543.54,,1548303436.0627651
ethereum,2021-06-16,2367.89,,1533734359.4130068
ethereum,2021-06-17,2373.28,,1338389545.0014825
ethereum,2021-06-18,2234.09,,1758827532.8833418
ethereum,2021-06-19,2164.67,,1104923869.4185991
ethereum,2021-06-20,2243.47,,1599009750.5269032
ethereum,2021-06-21,1885.49,,3252129521.677504
ethereum,2021-06-22,1879.28,,3158928001.1311445
ethereum,2021-06-23,1968.14,,1817518228.910071
ethereum,2021-06-24,1989.52,,1377799766.499455
ethereum,2021-06-25,1808.82,,1612556879.1072812
ethereum,2021-06-26,1829.64,,1478550576.564645
ethereum,2021-06-27,1982.28,,1299521992.0717993
ethereum,2021-06-28,2084.41,,2138998047.8776278
ethereum,2021-06-29,2165.33,,1804733069.9829893
ethereum,2021-06-30,2275.68,,1973676680.873127
ethereum,2021-07-01,2106.41,,1688043308.127257
ethereum,2021-07-02,2154.13,,1397269246.2664564
ethereum,2021-07-03,2226.99,,1248888441.2531536
ethereum,2021-07-04,2322.69,,1365904900.349907
ethereum,2021-07-05,2196.53,,1753862827.3791046
ethereum,2021-07-06,2322.5,,1803108194.4684093
ethereum,2021-07-07,2316.57,,1570553094.6375713
ethereum,2021-07-08,2116.33,,1926184139.309848
ethereum,2021-07-09,2146.99,,1568646237.310995
ethereum,2021-07-10,2110.69,,1058023794.511424
ethereum,2021-07-11,2140.45,,727911535.268998
ethereum,2021-07-12,2031.58,,1126108847.3713691
ethereum,2021-07-13,1940.15,,1287490852.461495
ethereum,2021-07-14,1994.58,,1342931974.3496466
ethereum,2021-07-15,1919.51,,1251834409.941772
ethereum,2021-07-16,1876.26,,1097832472.3221335
ethereum,2021-07-17,1899.59,,810628641.2579023
ethereum,2021-07-18,1891.64,,1038104997.5220178
ethereum,2021-07-19,1818.73,,1011627398.9238826
ethereum,2021-07-20,1786.03,,1386498470.3401668
ethereum,2021-07-21,1995.5,,2138345813.7854452
ethereum,2021-07-22,2024.56,,1536669128.5204518
ethereum,2021-07-23,2124.25,,1455496732.0516536
ethereum,2021-07-24,2184.75,,1360667031.9830072
ethereum,2021-07-25,2189.79,,1154562327.653945
ethereum,2021-07-26,2228.08,,3222622416.2567244
ethereum,2021-07-27,2299.49,,2025582065.4137945
ethereum,2021-07-28,2300.9,,1649860557.2934496
ethereum,2021-07-29,2382.92,,1157988358.946293
ethereum,2021-07-30,2461.81,,1824191451.558631
ethereum,2021-07-31,2531.05,,1253810139.1383708
ethereum,2021-08-01,2555.69,,2217485596.778454
ethereum,2021-08-02,2606.93,,1887684672.4710493
ethereum,2021-08-03,2509.04,,1986976146.0041504
ethereum,2021-08-04,2724.78,,2498364633.894655
ethereum,2021-08-05,2826.99,,3553456266.77197
ethereum,2021-08-06,2891.58,,2334160884.1259294
ethereum,2021-08-07,3160.31,,3673732670.317354
ethereum,2021-08-08,3011.85,,2979960615.1300263
ethereum,2021-08-09,3160.52,,3453771928.0603356
ethereum,2021-08-10,3141.66,,2763516346.6677885
ethereum,2021-08-11,3160.5,,2351996141.79722
ethereum,2021-08-12,3045.96,,2283938414.771762
ethereum,2021-08-13,3322.32,,1867199038.7077763
ethereum,2021-08-14,3263.16,,1587713825.6861787
ethereum,2021-08-15,3307.09,,1813755247.625386
ethereum,2021-08-16,3146.53,,2062860388.3954494
ethereum,2021-08-17,3011.72,,2535149204.5375986
ethereum,2021-08-18,3014.55,,1902429362.9636242
ethereum,2021-08-19,3184.12,,1931520693.610396
ethereum,2021-08-20,3284.82,,1809283029.2179065
ethereum,2021-08-21,3223.43,,1375973641.1631632
ethereum,2021-08-22,3238.0,,1304347038.5713573
ethereum,2021-08-23,3321.28,,2000534992.1483486
ethereum,2021-08-24,3170.62,,1758604481.5998473
ethereum,2021-08-25,3226.87,,1534476278.2531996
ethereum,2021-08-26,3093.2,,1382397989.4504704
ethereum,2021-08-27,3273.45,,1434311977.245256
ethereum,2021-08-28,3244.48,,850631439.0532795
ethereum,2021-08-29,3223.47,,1078681950.902087
ethereum,2021-08-30,3229.64,,2027490192.4973872
ethereum,2021-08-31,3429.2,,2895209449.707765
ethereum,2021-09-01,3826.82,,3038498667.85424
ethereum,2021-09-02,3785.82,,1981758437.085756
ethereum,2021-09-03,3938.11,,2557662974.330016
ethereum,2021-09-04,3885.52,,1422981232.233712
ethereum,2021-09-05,3950.29,,1432553302.476841
ethereum,2021-09-06,3926.77,,1562560096.37577
ethereum,2021-09-07,3434.57,,4298119218.282754
ethereum,2021-09-08,3499.0,,2665272033.980108
ethereum,2021-09-09,3424.93,,2194182935.338638
ethereum,2021-09-10,3208.86,,2107283581.30531
ethereum,2021-09-11,3267.21,,1355587141.453793
ethereum,2021-09-12,3404.21,,1379322044.697631
ethereum,2021-09-13,3285.35,,2103663103.067748
ethereum,2021-09-14,3434.37,,1249733657.132103
ethereum,2021-09-15,3613.55,,1486156273.791875
ethereum,2021-09-16,3567.98,,1680487713.224465
ethereum,2021-09-17,3399.81,,1383268101.517886
ethereum,2021-09-18,3435.64,,1090387917.429689
ethereum,2021-09-19,3328.62,,1052980779.84908
ethereum,2021-09-20,2977.28,,2834781758.8926153
ethereum,2021-09-21,2765.9,,2827179157.4349656
ethereum,2021-09-22,3076.92,,1993084668.614384
ethereum,2021-09-23,3152.5,,1428616217.718121
ethereum,2021-09-24,2928.53,,2715718192.370976
ethereum,2021-09-25,2921.73,,1428143403.478111
ethereum,2021-09-26,3059.37,,2062409598.894876
ethereum,2021-09-27,2925.59,,1564096695.372967
ethereum,2021-09-28,2804.91,,1477983245.669702
ethereum,2021-09-29,2850.45,,1180681056.162314
ethereum,2021-09-30,3000.61,,1514341937.307116
ethereum,2021-10-01,3309.91,,2063112280.667791
ethereum,2021-10-02,3387.76,,1417055615.816637
ethereum,2021-10-03,3417.73,,1231536168.315363
ethereum,2021-10-04,3386.31,,1631562261.554976
ethereum,2021-10-05,3515.27,,1355905889.610947
ethereum,2021-10-06,3574.89,,2172519696.562985
ethereum,2021-10-07,3587.47,,1736906584.27609
ethereum,2021-10-08,3563.13,,1455713871.288283
ethereum,2021-10-09,3574.82,,1299757023.499163
ethereum,2021-10-10,3414.22,,2049128230.344259
ethereum,2021-10-11,3542.12,,1743391083.658808
ethereum,2021-10-12,3491.46,,1425455761.406618
ethereum,2021-10-13,3607.42,,1376610269.516408
ethereum,2021-10-14,3790.82,,1792792932.944189
ethereum,2021-10-15,3868.99,,1924965953.858499
ethereum,2021-10-16,3829.96,,1452752901.397648
ethereum,2021-10-17,3846.85,,1406207658.840768
ethereum,2021-10-18,3744.96,,1520728621.310328
ethereum,2021-10-19,3877.03,,1300066269.933142
ethereum,2021-10-20,4161.15,,2149449047.3673105
ethereum,2021-10-21,4052.99,,3335123440.9982123
ethereum,2021-10-22,3972.2,,1872218697.851097
ethereum,2021-10-23,4167.12,,1323345505.757517
ethereum,2021-10-24,4082.33,,1421627004.334803
ethereum,2021-10-25,4220.37,,1445430078.54488
ethereum,2021-10-26,4131.52,,1739912498.469915
ethereum,2021-10-27,3922.0,,2874313313.398058
ethereum,2021-10-28,4286.02,,2587268364.261439
ethereum,2021-10-29,4418.89,,2440933126.0486555
ethereum,2021-10-30,4322.68,,1469664811.936835
ethereum,2021-10-31,4287.21,,1764886607.687624
ethereum,2021-11-01,4319.43,,1794319887.30236
ethereum,2021-11-02,4589.89,,2083371519.8068273
ethereum,2021-11-03,4603.35,,2051737308.012625
ethereum,2021-11-04,4532.32,,1663942873.793036
ethereum,2021-11-05,4474.24,,1375503505.227947
ethereum,2021-11-06,4518.0,,1429791261.319524
ethereum,2021-11-07,4612.59,,1115635571.36518
ethereum,2021-11-08,4807.98,,1850800839.6928575
ethereum,2021-11-09,4732.33,,1489567265.6696913
ethereum,2021-11-10,4628.78,,2600175501.1604886
