anchor,month_end,const,log_DEX,z_DXY,z_VIX,log_S_nonUSD,Pol_anchor_l1,sigma_offpeg_l1,tail1_l1,dlog_usd_per_anchor,N_anchor_fc
AUD,2026-11-30,1.0,24.83804779887773,0.7270187893581846,-0.002935465107247974,20.847891471751545,1.4,6.8980758922680945,0.967741935483871,-0.0010620022892219305,1
CAD,2026-11-30,1.0,24.83804779887773,0.7270187893581846,-0.002935465107247974,20.847891471751545,2.4,0.20263729279324139,0.9666666666666667,-0.005822031691538476,1
CHF,2026-11-30,1.0,24.83804779887773,0.7270187893581846,-0.002935465107247974,20.847891471751545,2.4,1.2454159654583514,1.0,-0.0028307697692661836,3
CNY,2026-11-30,1.0,24.83804779887773,0.7270187893581846,-0.002935465107247974,20.847891471751545,-0.6,14.579921439716696,1.0,0.001101761436823212,1
EUR,2026-11-30,1.0,24.83804779887773,0.7270187893581846,-0.002935465107247974,20.847891471751545,3.4,9.318624958980376,0.9786407766990292,-0.0039465327746739665,18
GBP,2026-11-30,1.0,24.83804779887773,0.7270187893581846,-0.002935465107247974,20.847891471751545,2.4,3.725629465951672,1.0,-0.009480026943746823,2
JPY,2026-11-30,1.0,24.83804779887773,0.7270187893581846,-0.002935465107247974,20.847891471751545,3.4,5.12564168771965,1.0,-0.012305198001912387,2
SGD,2026-11-30,1.0,24.83804779887773,0.7270187893581846,-0.002935465107247974,20.847891471751545,2.4,0.1696914027499674,0.967741935483871,-0.004894686655439301,1
AUD,2026-12-31,1.0,24.80556106920902,0.7270187893581846,-0.0019716313101090163,20.839459161778954,1.4333333333333333,6.8980758922680945,0.967741935483871,-0.0010620022892219305,1
CAD,2026-12-31,1.0,24.80556106920902,0.7270187893581846,-0.0019716313101090163,20.839459161778954,2.4333333333333336,0.20263729279324139,0.9666666666666667,-0.005822031691538476,1
CHF,2026-12-31,1.0,24.80556106920902,0.7270187893581846,-0.0019716313101090163,20.839459161778954,2.4333333333333336,1.2454159654583514,1.0,-0.0028307697692661836,3
CNY,2026-12-31,1.0,24.80556106920902,0.7270187893581846,-0.0019716313101090163,20.839459161778954,-0.5666666666666667,14.579921439716696,1.0,0.001101761436823212,1
EUR,2026-12-31,1.0,24.80556106920902,0.7270187893581846,-0.0019716313101090163,20.839459161778954,3.4333333333333336,9.318624958980376,0.9786407766990292,-0.0039465327746739665,19
