anchor,month_end,const,log_DEX,z_DXY,z_VIX,log_S_nonUSD,Pol_anchor_l1,sigma_offpeg_l1,tail1_l1,dlog_usd_per_anchor,N_anchor_fc
EUR,2029-01-31,1.0,23.866726160824513,0.22701878935818465,-0.500000094090397,19.66864179014498,2.3666666666666667,12.424833278640502,0.9786407766990292,-0.0039465327746739665,10
GBP,2029-01-31,1.0,23.866726160824513,0.22701878935818465,-0.500000094090397,19.66864179014498,1.3666666666666667,4.967505954602229,1.0,-0.009480026943746823,1
JPY,2029-01-31,1.0,23.866726160824513,0.22701878935818465,-0.500000094090397,19.66864179014498,2.3666666666666667,6.834188916959533,1.0,-0.012305198001912387,1
SGD,2029-01-31,1.0,23.866726160824513,0.22701878935818465,-0.500000094090397,19.66864179014498,1.3666666666666667,0.22625520366662322,0.967741935483871,-0.004894686655439301,1
AUD,2029-02-28,1.0,23.830906097822467,0.22701878935818465,-0.500000063196654,19.657121394199343,0.35,9.197434523024127,0.967741935483871,-0.0010620022892219305,1
CAD,2029-02-28,1.0,23.830906097822467,0.22701878935818465,-0.500000063196654,19.657121394199343,1.35,0.2701830570576552,0.9666666666666667,-0.005822031691538476,1
CHF,2029-02-28,1.0,23.830906097822467,0.22701878935818465,-0.500000063196654,19.657121394199343,1.35,1.6605546206111352,1.0,-0.0028307697692661836,2
CNY,2029-02-28,1.0,23.830906097822467,0.22701878935818465,-0.500000063196654,19.657121394199343,-1.65,19.439895252955598,1.0,0.001101761436823212,1
EUR,2029-02-28,1.0,23.830906097822467,0.22701878935818465,-0.500000063196654,19.657121394199343,2.35,12.424833278640502,0.9786407766990292,-0.0039465327746739665,10
GBP,2029-02-28,1.0,23.830906097822467,0.22701878935818465,-0.500000063196654,19.657121394199343,1.35,4.967505954602229,1.0,-0.009480026943746823,1
JPY,2029-02-28,1.0,23.830906097822467,0.22701878935818465,-0.500000063196654,19.657121394199343,2.35,6.834188916959533,1.0,-0.012305198001912387,1
SGD,2029-02-28,1.0,23.830906097822467,0.22701878935818465,-0.500000063196654,19.657121394199343,1.35,0.22625520366662322,0.967741935483871,-0.004894686655439301,1
AUD,2029-03-31,1.0,23.795086034820418,0.22701878935818465,-0.500000042446596,19.64560100004794,0.33333333333333337,9.197434523024127,0.967741935483871,-0.0010620022892219305,1
CAD,2029-03-31,1.0,23.795086034820418,0.22701878935818465,-0.500000042446596,19.64560100004794,1.3333333333333335,0.2701830570576552,0.9666666666666667,-0.005822031691538476,1
CHF,2029-03-31,1.0,23.795086034820418,0.22701878935818465,-0.500000042446596,19.64560100004794,1.3333333333333335,1.6605546206111352,1.0,-0.0028307697692661836,2
CNY,2029-03-31,1.0,23.795086034820418,0.22701878935818465,-0.500000042446596,19.64560100004794,-1.6666666666666665,19.439895252955598,1.0,0.001101761436823212,1
EUR,2029-03-31,1.0,23.795086034820418,0.22701878935818465,-0.500000042446596,19.64560100004794,2.3333333333333335,12.424833278640502,0.9786407766990292,-0.0039465327746739665,10
GBP,2029-03-31,1.0,23.795086034820418,0.22701878935818465,-0.500000042446596,19.64560100004794,1.3333333333333335,4.967505954602229,1.0,-0.009480026943746823,1
JPY,2029-03-31,1.0,23.795086034820418,0.22701878935818465,-0.500000042446596,19.64560100004794,2.3333333333333335,6.834188916959533,1.0,-0.012305198001912387,1
SGD,2029-03-31,1.0,23.795086034820418,0.22701878935818465,-0.500000042446596,19.64560100004794,1.3333333333333335,0.22625520366662322,0.967741935483871,-0.004894686655439301,1
AUD,2029-04-30,1.0,23.759265971818373,0.22701878935818465,-0.5000000285096347,19.634080606556314,0.31666666666666665,9.197434523024127,0.967741935483871,-0.0010620022892219305,1
CAD,2029-04-30,1.0,23.759265971818373,0.22701878935818465,-0.5000000285096347,19.634080606556314,1.3166666666666667,0.2701830570576552,0.9666666666666667,-0.005822031691538476,1
CHF,2029-04-30,1.0,23.759265971818373,0.22701878935818465,-0.5000000285096347,19.634080606556314,1.3166666666666667,1.6605546206111352,1.0,-0.0028307697692661836,2
CNY,2029-04-30,1.0,23.759265971818373,0.22701878935818465,-0.5000000285096347,19.634080606556314,-1.6833333333333333,19.439895252955598,1.0,0.001101761436823212,1
EUR,2029-04-30,1.0,23.759265971818373,0.22701878935818465,-0.5000000285096347,19.634080606556314,2.3166666666666664,12.424833278640502,0.9786407766990292,-0.0039465327746739665,10
GBP,2029-04-30,1.0,23.759265971818373,0.22701878935818465,-0.5000000285096347,19.634080606556314,1.3166666666666667,4.967505954602229,1.0,-0.009480026943746823,1
JPY,2029-04-30,1.0,23.759265971818373,0.22701878935818465,-0.5000000285096347,19.634080606556314,2.3166666666666664,6.834188916959533,1.0,-0.012305198001912387,1
SGD,2029-04-30,1.0,23.759265971818373,0.22701878935818465,-0.5000000285096347,19.634080606556314,1.3166666666666667,0.22625520366662322,0.967741935483871,-0.004894686655439301,1
AUD,2029-05-31,1.0,23.723445908816323,0.22701878935818465,-0.5000000191487503,19.622560213127933,0.30000000000000004,9.197434523024127,0.967741935483871,-0.0010620022892219305,1
CAD,2029-05-31,1.0,23.723445908816323,0.22701878935818465,-0.5000000191487503,19.622560213127933,1.3,0.2701830570576552,0.9666666666666667,-0.005822031691538476,1
CHF,2029-05-31,1.0,23.723445908816323,0.22701878935818465,-0.5000000191487503,19.622560213127933,1.3,1.6605546206111352,1.0,-0.0028307697692661836,2
CNY,2029-05-31,1.0,23.723445908816323,0.22701878935818465,-0.5000000191487503,19.622560213127933,-1.7,19.439895252955598,1.0,0.001101761436823212,1
EUR,2029-05-31,1.0,23.723445908816323,0.22701878935818465,-0.5000000191487503,19.622560213127933,2.3,12.424833278640502,0.9786407766990292,-0.0039465327746739665,9
GBP,2029-05-31,1.0,23.723445908816323,0.22701878935818465,-0.5000000191487503,19.622560213127933,1.3,4.967505954602229,1.0,-0.009480026943746823,1
JPY,2029-05-31,1.0,23.723445908816323,0.22701878935818465,-0.5000000191487503,19.622560213127933,2.3,6.834188916959533,1.0,-0.012305198001912387,1
SGD,2029-05-31,1.0,23.723445908816323,0.22701878935818465,-0.5000000191487503,19.622560213127933,1.3,0.22625520366662322,0.967741935483871,-0.004894686655439301,1
AUD,2029-06-30,1.0,23.687625845814278,0.22701878935818465,-0.5000000128614288,19.611039819477387,0.2833333333333333,9.197434523024127,0.967741935483871,-0.0010620022892219305,1
CAD,2029-06-30,1.0,23.687625845814278,0.22701878935818465,-0.5000000128614288,19.611039819477387,1.2833333333333332,0.2701830570576552,0.9666666666666667,-0.005822031691538476,1
CHF,2029-06-30,1.0,23.687625845814278,0.22701878935818465,-0.5000000128614288,19.611039819477387,1.2833333333333332,1.6605546206111352,1.0,-0.0028307697692661836,2
CNY,2029-06-30,1.0,23.687625845814278,0.22701878935818465,-0.5000000128614288,19.611039819477387,-1.7166666666666668,19.439895252955598,1.0,0.001101761436823212,1
EUR,2029-06-30,1.0,23.687625845814278,0.22701878935818465,-0.5000000128614288,19.611039819477387,2.283333333333333,12.424833278640502,0.9786407766990292,-0.0039465327746739665,9
GBP,2029-06-30,1.0,23.687625845814278,0.22701878935818465,-0.5000000128614288,19.611039819477387,1.2833333333333332,4.967505954602229,1.0,-0.009480026943746823,1
JPY,2029-06-30,1.0,23.687625845814278,0.22701878935818465,-0.5000000128614288,19.611039819477387,2.283333333333333,6.834188916959533,1.0,-0.012305198001912387,1
SGD,2029-06-30,1.0,23.687625845814278,0.22701878935818465,-0.5000000128614288,19.611039819477387,1.2833333333333332,0.22625520366662322,0.967741935483871,-0.004894686655439301,1
AUD,2029-07-31,1.0,23.65180578281223,0.22701878935818465,-0.5000000086384933,19.599519425493256,0.2666666666666667,9.197434523024127,0.967741935483871,-0.0010620022892219305,1
CAD,2029-07-31,1.0,23.65180578281223,0.22701878935818465,-0.5000000086384933,19.599519425493256,1.2666666666666666,0.2701830570576552,0.9666666666666667,-0.005822031691538476,1
CHF,2029-07-31,1.0,23.65180578281223,0.22701878935818465,-0.5000000086384933,19.599519425493256,1.2666666666666666,1.6605546206111352,1.0,-0.0028307697692661836,2
CNY,2029-07-31,1.0,23.65180578281223,0.22701878935818465,-0.5000000086384933,19.599519425493256,-1.7333333333333334,19.439895252955598,1.0,0.001101761436823212,1
