anchor,month_end,const,log_DEX,z_DXY,z_VIX,log_S_nonUSD,Pol_anchor_l1,sigma_offpeg_l1,tail1_l1,dlog_usd_per_anchor,N_anchor_fc
EUR,2028-09-30,1.0,24.12333974616603,0.7270187893581846,-4.6232796789171867e-07,20.203221643915604,3.0,12.424833278640502,0.9786407766990292,-0.0039465327746739665,14
GBP,2028-09-30,1.0,24.12333974616603,0.7270187893581846,-4.6232796789171867e-07,20.203221643915604,2.0,4.967505954602229,1.0,-0.009480026943746823,2
JPY,2028-09-30,1.0,24.12333974616603,0.7270187893581846,-4.6232796789171867e-07,20.203221643915604,3.0,6.834188916959533,1.0,-0.012305198001912387,2
SGD,2028-09-30,1.0,24.12333974616603,0.7270187893581846,-4.6232796789171867e-07,20.203221643915604,2.0,0.22625520366662322,0.967741935483871,-0.004894686655439301,1
AUD,2028-10-31,1.0,24.09085301649732,0.7270187893581846,-3.1052670143349935e-07,20.192773881871283,1.0,9.197434523024127,0.967741935483871,-0.0010620022892219305,1
CAD,2028-10-31,1.0,24.09085301649732,0.7270187893581846,-3.1052670143349935e-07,20.192773881871283,2.0,0.2701830570576552,0.9666666666666667,-0.005822031691538476,1
CHF,2028-10-31,1.0,24.09085301649732,0.7270187893581846,-3.1052670143349935e-07,20.192773881871283,2.0,1.6605546206111352,1.0,-0.0028307697692661836,3
CNY,2028-10-31,1.0,24.09085301649732,0.7270187893581846,-3.1052670143349935e-07,20.192773881871283,-1.0,19.439895252955598,1.0,0.001101761436823212,1
EUR,2028-10-31,1.0,24.09085301649732,0.7270187893581846,-3.1052670143349935e-07,20.192773881871283,3.0,12.424833278640502,0.9786407766990292,-0.0039465327746739665,14
GBP,2028-10-31,1.0,24.09085301649732,0.7270187893581846,-3.1052670143349935e-07,20.192773881871283,2.0,4.967505954602229,1.0,-0.009480026943746823,2
JPY,2028-10-31,1.0,24.09085301649732,0.7270187893581846,-3.1052670143349935e-07,20.192773881871283,3.0,6.834188916959533,1.0,-0.012305198001912387,2
SGD,2028-10-31,1.0,24.09085301649732,0.7270187893581846,-3.1052670143349935e-07,20.192773881871283,2.0,0.22625520366662322,0.967741935483871,-0.004894686655439301,1
AUD,2028-11-30,1.0,24.058366286828605,0.7270187893581846,-2.0856802744884237e-07,20.18232595509312,1.0,9.197434523024127,0.967741935483871,-0.0010620022892219305,1
CAD,2028-11-30,1.0,24.058366286828605,0.7270187893581846,-2.0856802744884237e-07,20.18232595509312,2.0,0.2701830570576552,0.9666666666666667,-0.005822031691538476,1
CHF,2028-11-30,1.0,24.058366286828605,0.7270187893581846,-2.0856802744884237e-07,20.18232595509312,2.0,1.6605546206111352,1.0,-0.0028307697692661836,3
CNY,2028-11-30,1.0,24.058366286828605,0.7270187893581846,-2.0856802744884237e-07,20.18232595509312,-1.0,19.439895252955598,1.0,0.001101761436823212,1
EUR,2028-11-30,1.0,24.058366286828605,0.7270187893581846,-2.0856802744884237e-07,20.18232595509312,3.0,12.424833278640502,0.9786407766990292,-0.0039465327746739665,14
GBP,2028-11-30,1.0,24.058366286828605,0.7270187893581846,-2.0856802744884237e-07,20.18232595509312,2.0,4.967505954602229,1.0,-0.009480026943746823,2
JPY,2028-11-30,1.0,24.058366286828605,0.7270187893581846,-2.0856802744884237e-07,20.18232595509312,3.0,6.834188916959533,1.0,-0.012305198001912387,2
SGD,2028-11-30,1.0,24.058366286828605,0.7270187893581846,-2.0856802744884237e-07,20.18232595509312,2.0,0.22625520366662322,0.967741935483871,-0.004894686655439301,1
AUD,2028-12-31,1.0,24.025879557159893,0.7270187893581846,-1.4008657506536852e-07,20.171877910654274,1.0,9.197434523024127,0.967741935483871,-0.0010620022892219305,1
CAD,2028-12-31,1.0,24.025879557159893,0.7270187893581846,-1.4008657506536852e-07,20.171877910654274,2.0,0.2701830570576552,0.9666666666666667,-0.005822031691538476,1
CHF,2028-12-31,1.0,24.025879557159893,0.7270187893581846,-1.4008657506536852e-07,20.171877910654274,2.0,1.6605546206111352,1.0,-0.0028307697692661836,3
CNY,2028-12-31,1.0,24.025879557159893,0.7270187893581846,-1.4008657506536852e-07,20.171877910654274,-1.0,19.439895252955598,1.0,0.001101761436823212,1
EUR,2028-12-31,1.0,24.025879557159893,0.7270187893581846,-1.4008657506536852e-07,20.171877910654274,3.0,12.424833278640502,0.9786407766990292,-0.0039465327746739665,14
GBP,2028-12-31,1.0,24.025879557159893,0.7270187893581846,-1.4008657506536852e-07,20.171877910654274,2.0,4.967505954602229,1.0,-0.009480026943746823,2
JPY,2028-12-31,1.0,24.025879557159893,0.7270187893581846,-1.4008657506536852e-07,20.171877910654274,3.0,6.834188916959533,1.0,-0.012305198001912387,2
SGD,2028-12-31,1.0,24.025879557159893,0.7270187893581846,-1.4008657506536852e-07,20.171877910654274,2.0,0.22625520366662322,0.967741935483871,-0.004894686655439301,1
AUD,2029-01-31,1.0,23.993392827491178,0.7270187893581846,-9.409039703292651e-08,20.161429782300218,1.0,9.197434523024127,0.967741935483871,-0.0010620022892219305,1
CAD,2029-01-31,1.0,23.993392827491178,0.7270187893581846,-9.409039703292651e-08,20.161429782300218,2.0,0.2701830570576552,0.9666666666666667,-0.005822031691538476,1
CHF,2029-01-31,1.0,23.993392827491178,0.7270187893581846,-9.409039703292651e-08,20.161429782300218,2.0,1.6605546206111352,1.0,-0.0028307697692661836,3
CNY,2029-01-31,1.0,23.993392827491178,0.7270187893581846,-9.409039703292651e-08,20.161429782300218,-1.0,19.439895252955598,1.0,0.001101761436823212,1
EUR,2029-01-31,1.0,23.993392827491178,0.7270187893581846,-9.409039703292651e-08,20.161429782300218,3.0,12.424833278640502,0.9786407766990292,-0.0039465327746739665,14
GBP,2029-01-31,1.0,23.993392827491178,0.7270187893581846,-9.409039703292651e-08,20.161429782300218,2.0,4.967505954602229,1.0,-0.009480026943746823,2
JPY,2029-01-31,1.0,23.993392827491178,0.7270187893581846,-9.409039703292651e-08,20.161429782300218,3.0,6.834188916959533,1.0,-0.012305198001912387,2
SGD,2029-01-31,1.0,23.993392827491178,0.7270187893581846,-9.409039703292651e-08,20.161429782300218,2.0,0.22625520366662322,0.967741935483871,-0.004894686655439301,1
AUD,2029-02-28,1.0,23.960906097822466,0.7270187893581846,-6.319665398341937e-08,20.15098159417903,1.0,9.197434523024127,0.967741935483871,-0.0010620022892219305,1
CAD,2029-02-28,1.0,23.960906097822466,0.7270187893581846,-6.319665398341937e-08,20.15098159417903,2.0,0.2701830570576552,0.9666666666666667,-0.005822031691538476,1
CHF,2029-02-28,1.0,23.960906097822466,0.7270187893581846,-6.319665398341937e-08,20.15098159417903,2.0,1.6605546206111352,1.0,-0.0028307697692661836,3
CNY,2029-02-28,1.0,23.960906097822466,0.7270187893581846,-6.319665398341937e-08,20.15098159417903,-1.0,19.439895252955598,1.0,0.001101761436823212,1
EUR,2029-02-28,1.0,23.960906097822466,0.7270187893581846,-6.319665398341937e-08,20.15098159417903,3.0,12.424833278640502,0.9786407766990292,-0.0039465327746739665,14
GBP,2029-02-28,1.0,23.960906097822466,0.7270187893581846,-6.319665398341937e-08,20.15098159417903,2.0,4.967505954602229,1.0,-0.009480026943746823,2
JPY,2029-02-28,1.0,23.960906097822466,0.7270187893581846,-6.319665398341937e-08,20.15098159417903,3.0,6.834188916959533,1.0,-0.012305198001912387,2
SGD,2029-02-28,1.0,23.960906097822466,0.7270187893581846,-6.319665398341937e-08,20.15098159417903,2.0,0.22625520366662322,0.967741935483871,-0.004894686655439301,1
AUD,2029-03-31,1.0,23.92841936815375,0.7270187893581846,-4.244659603434807e-08,20.140533363542872,1.0,9.197434523024127,0.967741935483871,-0.0010620022892219305,1
CAD,2029-03-31,1.0,23.92841936815375,0.7270187893581846,-4.244659603434807e-08,20.140533363542872,2.0,0.2701830570576552,0.9666666666666667,-0.005822031691538476,1
CHF,2029-03-31,1.0,23.92841936815375,0.7270187893581846,-4.244659603434807e-08,20.140533363542872,2.0,1.6605546206111352,1.0,-0.0028307697692661836,3
CNY,2029-03-31,1.0,23.92841936815375,0.7270187893581846,-4.244659603434807e-08,20.140533363542872,-1.0,19.439895252955598,1.0,0.001101761436823212,1
